ID,Record,Subject,Test,Session,Rep,TestVer,Battery,BatVer,AresVer,Seed,Start_Date,Start_Time,Dur,Stim,Cor,Err,Imp,Lap,ITI,mRTC,mRTE,mRTA,sdRTC,sdRTE,sdRTA,medRTC,medRTE,medRTA,TPut,Stim1,Cor1,Err1,Imp1,Lap1,ITI1,mRTC1,mRTE1,mRTA1,sdRTC1,sdRTE1,sdRTA1,medRTC1,medRTE1,medRTA1,TPut1,Stim2,Cor2,Err2,Imp2,Lap2,ITI2,mRTC2,mRTE2,mRTA2,sdRTC2,sdRTE2,sdRTA2,medRTC2,medRTE2,medRTA2,TPut2,spare1,spare2,spare3,spare4,spare5,sparestring
346,288,C1G0002,Simple Reaction Time,25,0,1.23,ARES_JSC1,1,1.27,25,2020-09-19,07:17,34,20,20,0,0,0,0,263,NA,263,38,NA,38,250,NA,NA,227,10,10,0,0,0,0,287,NA,287,41,NA,41,275,NA,NA,209,10,10,0,0,0,0,240,NA,240,14,NA,14,235,NA,NA,250,0,0,0,0,0,NA
347,303,C1G0002,Simple Reaction Time,26,0,1.23,ARES_JSC1,1,1.27,26,2020-09-19,12:34,34,20,20,0,0,0,0,234,NA,234,26,NA,26,230,NA,NA,255,10,10,0,0,0,0,229,NA,229,25,NA,25,230,NA,NA,262,10,10,0,0,0,0,240,NA,240,27,NA,27,230,NA,NA,250,0,0,0,0,0,NA
348,309,C1G0002,Simple Reaction Time,27,0,1.23,ARES_JSC1,1,1.27,27,2020-09-19,18:22,37,20,20,0,0,0,1,202,NA,202,45,NA,45,210,NA,NA,297,10,10,0,0,0,0,194,NA,194,57,NA,57,210,NA,NA,309,10,10,0,0,0,1,210,NA,210,29,NA,29,205,NA,NA,285,0,0,0,0,0,NA
349,318,C1G0002,Simple Reaction Time,28,0,1.23,ARES_JSC1,1,1.27,28,2020-09-21,18:16,33,20,20,0,0,0,0,228,NA,228,24,NA,24,230,NA,NA,262,10,10,0,0,0,0,223,NA,223,27,NA,27,220,NA,NA,269,10,10,0,0,0,0,234,NA,234,20,NA,20,230,NA,NA,256,0,0,0,0,0,NA
350,324,C1G0002,Simple Reaction Time,29,0,1.23,ARES_JSC1,1,1.27,29,2020-09-22,06:18,35,20,20,0,0,0,0,242,NA,242,26,NA,26,240,NA,NA,247,10,10,0,0,0,0,239,NA,239,15,NA,15,240,NA,NA,251,10,10,0,0,0,0,245,NA,245,35,NA,35,235,NA,NA,244,0,0,0,0,0,NA
351,336,C1G0002,Simple Reaction Time,30,0,1.23,ARES_JSC1,1,1.27,30,2020-09-22,12:32,34,20,20,0,0,0,0,220,NA,220,48,NA,48,220,NA,NA,272,10,10,0,0,0,0,204,NA,204,61,NA,61,215,NA,NA,294,10,10,0,0,0,0,237,NA,237,22,NA,22,240,NA,NA,253,0,0,0,0,0,NA
352,345,C1G0002,Simple Reaction Time,31,0,1.23,ARES_JSC1,1,1.27,31,2020-09-22,18:57,34,20,20,0,0,0,0,232,NA,232,35,NA,35,225,NA,NA,258,10,10,0,0,0,0,235,NA,235,32,NA,32,225,NA,NA,255,10,10,0,0,0,0,229,NA,229,40,NA,40,225,NA,NA,262,0,0,0,0,0,NA
353,347,C1G0002,Simple Reaction Time,31,0,1.23,ARES_JSC1,1,1.27,31,2020-09-22,19:03,38,20,20,0,0,0,0,324,NA,324,66,NA,66,300,NA,NA,185,10,10,0,0,0,0,357,NA,357,78,NA,78,325,NA,NA,168,10,10,0,0,0,0,291,NA,291,27,NA,27,290,NA,NA,206,0,0,0,0,0,NA
354,359,C1G0002,Simple Reaction Time,32,0,1.23,ARES_JSC1,1,1.27,32,2020-09-23,08:04,36,19,19,0,1,0,0,225,NA,225,40,NA,40,225,NA,NA,265,9,9,0,1,0,0,224,NA,224,30,NA,30,215,NA,NA,267,10,10,0,0,0,0,227,NA,227,49,NA,49,235,NA,NA,264,0,0,0,0,0,NA
355,365,C1G0002,Simple Reaction Time,33,0,1.23,ARES_JSC1,1,1.27,33,2020-09-23,12:19,35,20,20,0,0,0,0,244,NA,244,29,NA,29,240,NA,NA,245,10,10,0,0,0,0,242,NA,242,32,NA,32,230,NA,NA,247,10,10,0,0,0,0,247,NA,247,26,NA,26,245,NA,NA,242,0,0,0,0,0,NA
356,374,C1G0002,Simple Reaction Time,34,0,1.23,ARES_JSC1,1,1.27,34,2020-09-23,19:12,32,20,20,0,0,0,0,224,NA,224,15,NA,15,220,NA,NA,267,10,10,0,0,0,0,226,NA,226,18,NA,18,220,NA,NA,265,10,10,0,0,0,0,223,NA,223,11,NA,11,220,NA,NA,269,0,0,0,0,0,NA
357,380,C1G0002,Simple Reaction Time,35,0,1.23,ARES_JSC1,1,1.27,35,2020-09-24,07:43,35,20,20,0,0,0,0,251,NA,251,28,NA,28,245,NA,NA,238,10,10,0,0,0,0,254,NA,254,26,NA,26,250,NA,NA,236,10,10,0,0,0,0,249,NA,249,31,NA,31,240,NA,NA,240,0,0,0,0,0,NA
358,392,C1G0002,Simple Reaction Time,36,0,1.23,ARES_JSC1,1,1.27,36,2020-09-24,12:47,33,20,20,0,0,0,0,235,NA,235,28,NA,28,225,NA,NA,255,10,10,0,0,0,0,240,NA,240,24,NA,24,245,NA,NA,250,10,10,0,0,0,0,230,NA,230,32,NA,32,220,NA,NA,260,0,0,0,0,0,NA
359,398,C1G0002,Simple Reaction Time,37,0,1.23,ARES_JSC1,1,1.27,37,2020-09-24,18:22,37,20,20,0,0,0,1,306,NA,306,108,NA,108,260,NA,NA,196,10,10,0,0,0,1,286,NA,286,69,NA,69,260,NA,NA,209,10,10,0,0,0,0,326,NA,326,137,NA,137,265,NA,NA,184,0,0,0,0,0,NA
360,411,C1G0002,Simple Reaction Time,38,0,1.23,ARES_JSC1,1,1.27,38,2020-09-25,08:51,35,20,20,0,0,0,0,222,NA,222,21,NA,21,210,NA,NA,270,10,10,0,0,0,0,213,NA,213,14,NA,14,210,NA,NA,281,10,10,0,0,0,0,231,NA,231,24,NA,24,220,NA,NA,259,0,0,0,0,0,NA
361,417,C1G0002,Simple Reaction Time,39,0,1.23,ARES_JSC1,1,1.27,39,2020-09-25,13:17,35,20,20,0,0,0,0,222,NA,222,25,NA,25,215,NA,NA,269,10,10,0,0,0,0,214,NA,214,20,NA,20,210,NA,NA,280,10,10,0,0,0,0,231,NA,231,27,NA,27,220,NA,NA,259,0,0,0,0,0,NA
362,429,C1G0002,Simple Reaction Time,40,0,1.23,ARES_JSC1,1,1.27,40,2020-09-25,18:56,34,20,20,0,0,0,0,228,NA,228,50,NA,50,220,NA,NA,262,10,10,0,0,0,0,217,NA,217,55,NA,55,195,NA,NA,276,10,10,0,0,0,0,240,NA,240,45,NA,45,245,NA,NA,250,0,0,0,0,0,NA
363,435,C1G0002,Simple Reaction Time,41,0,1.23,ARES_JSC1,1,1.27,41,2020-09-26,10:06,34,20,20,0,0,0,0,239,NA,239,67,NA,67,220,NA,NA,250,10,10,0,0,0,0,254,NA,254,93,NA,93,225,NA,NA,236,10,10,0,0,0,0,225,NA,225,17,NA,17,220,NA,NA,266,0,0,0,0,0,NA
364,444,C1G0002,Simple Reaction Time,42,0,1.23,ARES_JSC1,1,1.27,42,2020-09-26,13:08,33,20,20,0,0,0,0,216,NA,216,18,NA,18,215,NA,NA,277,10,10,0,0,0,0,212,NA,212,21,NA,21,215,NA,NA,283,10,10,0,0,0,0,220,NA,220,14,NA,14,215,NA,NA,272,0,0,0,0,0,NA
365,453,C1G0002,Simple Reaction Time,43,0,1.23,ARES_JSC1,1,1.27,43,2020-09-26,20:38,32,20,20,0,0,0,0,227,NA,227,21,NA,21,220,NA,NA,263,10,10,0,0,0,0,226,NA,226,23,NA,23,220,NA,NA,265,10,10,0,0,0,0,229,NA,229,21,NA,21,220,NA,NA,262,0,0,0,0,0,NA
366,462,C1G0002,Simple Reaction Time,44,0,1.23,ARES_JSC1,1,1.27,44,2020-09-27,07:22,32,20,20,0,0,0,0,233,NA,233,27,NA,27,230,NA,NA,257,10,10,0,0,0,0,223,NA,223,28,NA,28,220,NA,NA,269,10,10,0,0,0,0,243,NA,243,24,NA,24,235,NA,NA,246,0,0,0,0,0,NA
367,474,C1G0002,Simple Reaction Time,45,0,1.23,ARES_JSC1,1,1.27,45,2020-09-27,12:22,35,20,20,0,0,0,0,223,NA,223,32,NA,32,220,NA,NA,269,10,10,0,0,0,0,208,NA,208,34,NA,34,210,NA,NA,288,10,10,0,0,0,0,238,NA,238,23,NA,23,240,NA,NA,252,0,0,0,0,0,NA
368,478,C1G0002,Simple Reaction Time,46,0,1.23,ARES_JSC1,1,1.27,46,2020-09-27,18:42,37,20,20,0,0,0,1,242,NA,242,23,NA,23,240,NA,NA,247,10,10,0,0,0,1,248,NA,248,23,NA,23,240,NA,NA,241,10,10,0,0,0,0,237,NA,237,22,NA,22,235,NA,NA,253,0,0,0,0,0,NA
369,484,C1G0002,Simple Reaction Time,47,0,1.23,ARES_JSC1,1,1.27,47,2020-09-28,07:41,34,20,20,0,0,0,0,236,NA,236,57,NA,57,235,NA,NA,254,10,10,0,0,0,0,253,NA,253,52,NA,52,245,NA,NA,237,10,10,0,0,0,0,219,NA,219,60,NA,60,220,NA,NA,273,0,0,0,0,0,NA
370,493,C1G0002,Simple Reaction Time,48,0,1.23,ARES_JSC1,1,1.27,48,2020-09-28,14:04,34,20,20,0,0,0,0,246,NA,246,40,NA,40,250,NA,NA,243,10,10,0,0,0,0,264,NA,264,32,NA,32,260,NA,NA,227,10,10,0,0,0,0,229,NA,229,40,NA,40,240,NA,NA,262,0,0,0,0,0,NA
371,505,C1G0002,Simple Reaction Time,49,0,1.23,ARES_JSC1,1,1.27,49,2020-09-28,18:25,34,20,20,0,0,0,0,236,NA,236,52,NA,52,225,NA,NA,253,10,10,0,0,0,0,225,NA,225,56,NA,56,220,NA,NA,266,10,10,0,0,0,0,248,NA,248,48,NA,48,230,NA,NA,241,0,0,0,0,0,NA
372,517,C1G0002,Simple Reaction Time,50,0,1.23,ARES_JSC1,1,1.27,50,2020-09-29,06:55,34,20,20,0,0,0,0,236,NA,236,26,NA,26,230,NA,NA,253,10,10,0,0,0,0,232,NA,232,16,NA,16,230,NA,NA,258,10,10,0,0,0,0,241,NA,241,34,NA,34,240,NA,NA,248,0,0,0,0,0,NA
373,526,C1G0002,Simple Reaction Time,51,0,1.23,ARES_JSC1,1,1.27,51,2020-09-29,15:14,35,20,20,0,0,0,0,243,NA,243,43,NA,43,235,NA,NA,246,10,10,0,0,0,0,255,NA,255,58,NA,58,240,NA,NA,235,10,10,0,0,0,0,232,NA,232,16,NA,16,230,NA,NA,258,0,0,0,0,0,NA
374,529,C1G0002,Simple Reaction Time,52,0,1.23,ARES_JSC1,1,1.27,52,2020-09-29,18:19,34,20,20,0,0,0,1,245,NA,245,28,NA,28,240,NA,NA,244,10,10,0,0,0,1,252,NA,252,31,NA,31,250,NA,NA,238,10,10,0,0,0,0,239,NA,239,23,NA,23,235,NA,NA,251,0,0,0,0,0,NA
375,544,C1G0002,Simple Reaction Time,53,0,1.23,ARES_JSC1,1,1.27,53,2020-09-30,07:56,43,20,20,0,0,0,0,344,NA,344,122,NA,122,315,NA,NA,174,10,10,0,0,0,0,317,NA,317,76,NA,76,295,NA,NA,189,10,10,0,0,0,0,372,NA,372,155,NA,155,320,NA,NA,161,0,0,0,0,0,NA
376,550,C1G0002,Simple Reaction Time,54,0,1.23,ARES_JSC1,1,1.27,54,2020-09-30,19:01,34,20,20,0,0,0,0,235,NA,235,68,NA,68,235,NA,NA,255,10,10,0,0,0,0,246,NA,246,85,NA,85,220,NA,NA,243,10,10,0,0,0,0,224,NA,224,49,NA,49,240,NA,NA,267,0,0,0,0,0,NA
377,559,C1G0002,Simple Reaction Time,55,0,1.23,ARES_JSC1,1,1.27,55,2020-10-01,07:53,34,20,20,0,0,0,0,225,NA,225,47,NA,47,225,NA,NA,266,10,10,0,0,0,0,221,NA,221,55,NA,55,220,NA,NA,271,10,10,0,0,0,0,229,NA,229,40,NA,40,240,NA,NA,262,0,0,0,0,0,NA
378,565,C1G0002,Simple Reaction Time,56,0,1.23,ARES_JSC1,1,1.27,56,2020-10-01,12:29,34,20,20,0,0,0,0,259,NA,259,38,NA,38,245,NA,NA,231,10,10,0,0,0,0,241,NA,241,25,NA,25,240,NA,NA,248,10,10,0,0,0,0,277,NA,277,41,NA,41,265,NA,NA,216,0,0,0,0,0,NA
379,580,C1G0002,Simple Reaction Time,57,0,1.23,ARES_JSC1,1,1.27,57,2020-10-01,20:33,34,20,20,0,0,0,0,237,NA,237,19,NA,19,240,NA,NA,253,10,10,0,0,0,0,241,NA,241,18,NA,18,240,NA,NA,248,10,10,0,0,0,0,233,NA,233,21,NA,21,230,NA,NA,257,0,0,0,0,0,NA
380,589,C1G0002,Simple Reaction Time,58,0,1.23,ARES_JSC1,1,1.27,58,2020-10-03,08:57,33,20,20,0,0,0,0,233,NA,233,25,NA,25,235,NA,NA,257,10,10,0,0,0,0,221,NA,221,21,NA,21,225,NA,NA,271,10,10,0,0,0,0,245,NA,245,25,NA,25,250,NA,NA,244,0,0,0,0,0,NA
381,595,C1G0002,Simple Reaction Time,59,0,1.23,ARES_JSC1,1,1.27,59,2020-10-03,13:48,32,20,20,0,0,0,0,200,NA,200,19,NA,19,200,NA,NA,299,10,10,0,0,0,0,201,NA,201,13,NA,13,200,NA,NA,298,10,10,0,0,0,0,200,NA,200,24,NA,24,195,NA,NA,300,0,0,0,0,0,NA
382,604,C1G0002,Simple Reaction Time,60,0,1.23,ARES_JSC1,1,1.27,60,2020-10-03,18:40,34,20,20,0,0,0,0,174,NA,174,51,NA,51,180,NA,NA,343,10,10,0,0,0,0,193,NA,193,52,NA,52,180,NA,NA,310,10,10,0,0,0,0,156,NA,156,46,NA,46,175,NA,NA,384,0,0,0,0,0,NA
383,613,C1G0002,Simple Reaction Time,61,0,1.23,ARES_JSC1,1,1.27,61,2020-10-04,07:21,40,20,20,0,0,0,3,204,NA,204,45,NA,45,195,NA,NA,293,10,10,0,0,0,3,207,NA,207,60,NA,60,190,NA,NA,289,10,10,0,0,0,0,202,NA,202,24,NA,24,200,NA,NA,297,0,0,0,0,0,NA
384,619,C1G0002,Simple Reaction Time,62,0,1.23,ARES_JSC1,1,1.27,62,2020-10-04,13:39,34,20,20,0,0,0,0,275,NA,275,49,NA,49,280,NA,NA,218,10,10,0,0,0,0,277,NA,277,53,NA,53,280,NA,NA,216,10,10,0,0,0,0,273,NA,273,47,NA,47,280,NA,NA,219,0,0,0,0,0,NA
385,628,C1G0002,Simple Reaction Time,63,0,1.23,ARES_JSC1,1,1.27,63,2020-10-04,17:15,33,20,20,0,0,0,0,230,NA,230,28,NA,28,225,NA,NA,260,10,10,0,0,0,0,233,NA,233,30,NA,30,235,NA,NA,257,10,10,0,0,0,0,227,NA,227,27,NA,27,215,NA,NA,264,0,0,0,0,0,NA
386,637,C1G0002,Simple Reaction Time,64,0,1.23,ARES_JSC1,1,1.27,64,2020-10-05,06:34,34,20,20,0,0,0,0,199,NA,199,29,NA,29,200,NA,NA,301,10,10,0,0,0,0,195,NA,195,37,NA,37,195,NA,NA,307,10,10,0,0,0,0,203,NA,203,20,NA,20,200,NA,NA,295,0,0,0,0,0,NA
387,649,C1G0002,Simple Reaction Time,65,0,1.23,ARES_JSC1,1,1.27,65,2020-10-05,12:33,35,20,20,0,0,0,0,217,NA,217,17,NA,17,220,NA,NA,276,10,10,0,0,0,0,222,NA,222,19,NA,19,220,NA,NA,270,10,10,0,0,0,0,212,NA,212,13,NA,13,215,NA,NA,283,0,0,0,0,0,NA
388,655,C1G0002,Simple Reaction Time,66,0,1.23,ARES_JSC1,1,1.27,66,2020-10-05,18:13,32,20,20,0,0,0,1,183,NA,183,40,NA,40,190,NA,NA,326,10,10,0,0,0,0,167,NA,167,47,NA,47,180,NA,NA,359,10,10,0,0,0,1,200,NA,200,25,NA,25,200,NA,NA,300,0,0,0,0,0,NA
389,670,C1G0002,Simple Reaction Time,67,0,1.23,ARES_JSC1,1,1.27,67,2020-10-06,14:01,32,20,20,0,0,0,0,195,NA,195,40,NA,40,190,NA,NA,306,10,10,0,0,0,0,182,NA,182,33,NA,33,180,NA,NA,329,10,10,0,0,0,0,209,NA,209,42,NA,42,200,NA,NA,287,0,0,0,0,0,NA
390,676,C1G0002,Simple Reaction Time,68,0,1.23,ARES_JSC1,1,1.27,68,2020-10-06,16:27,33,20,20,0,0,0,0,185,NA,185,41,NA,41,200,NA,NA,323,10,10,0,0,0,0,188,NA,188,51,NA,51,200,NA,NA,319,10,10,0,0,0,0,183,NA,183,30,NA,30,195,NA,NA,327,0,0,0,0,0,NA
391,685,C1G0002,Simple Reaction Time,69,0,1.23,ARES_JSC1,1,1.27,69,2020-10-06,19:05,35,20,20,0,0,0,2,184,NA,184,41,NA,41,190,NA,NA,326,10,10,0,0,0,1,185,NA,185,33,NA,33,190,NA,NA,324,10,10,0,0,0,1,183,NA,183,51,NA,51,195,NA,NA,327,0,0,0,0,0,NA
392,691,C1G0002,Simple Reaction Time,70,0,1.23,ARES_JSC1,1,1.27,70,2020-10-07,09:30,34,20,20,0,0,0,1,192,NA,192,29,NA,29,195,NA,NA,312,10,10,0,0,0,0,178,NA,178,30,NA,30,190,NA,NA,337,10,10,0,0,0,1,206,NA,206,21,NA,21,205,NA,NA,291,0,0,0,0,0,NA
393,702,C1G0002,Simple Reaction Time,71,0,1.23,ARES_JSC1,1,1.27,71,2020-10-07,19:24,35,20,20,0,0,0,1,228,NA,228,23,NA,23,230,NA,NA,262,10,10,0,0,0,1,230,NA,230,31,NA,31,225,NA,NA,260,10,10,0,0,0,0,227,NA,227,12,NA,12,230,NA,NA,264,0,0,0,0,0,NA
394,705,C1G0002,Simple Reaction Time,72,0,1.23,ARES_JSC1,1,1.27,72,2020-10-08,07:35,33,20,20,0,0,0,0,203,NA,203,45,NA,45,210,NA,NA,294,10,10,0,0,0,0,217,NA,217,38,NA,38,210,NA,NA,276,10,10,0,0,0,0,190,NA,190,50,NA,50,210,NA,NA,315,0,0,0,0,0,NA
395,713,C1G0002,Simple Reaction Time,73,0,1.23,ARES_JSC1,1,1.27,73,2020-10-08,18:57,34,20,20,0,0,0,1,202,NA,202,44,NA,44,210,NA,NA,296,10,10,0,0,0,1,190,NA,190,59,NA,59,190,NA,NA,315,10,10,0,0,0,0,215,NA,215,17,NA,17,210,NA,NA,279,0,0,0,0,0,NA
396,725,C1G0002,Simple Reaction Time,74,0,1.23,ARES_JSC1,1,1.27,74,2020-10-09,07:27,36,20,20,0,0,0,0,203,NA,203,23,NA,23,210,NA,NA,295,10,10,0,0,0,0,195,NA,195,26,NA,26,195,NA,NA,307,10,10,0,0,0,0,211,NA,211,18,NA,18,210,NA,NA,284,0,0,0,0,0,NA
397,734,C1G0002,Simple Reaction Time,75,0,1.23,ARES_JSC1,1,1.27,75,2020-10-09,13:35,33,20,20,0,0,0,0,195,NA,195,18,NA,18,200,NA,NA,306,10,10,0,0,0,0,203,NA,203,12,NA,12,200,NA,NA,295,10,10,0,0,0,0,188,NA,188,20,NA,20,200,NA,NA,319,0,0,0,0,0,NA
398,743,C1G0002,Simple Reaction Time,76,0,1.23,ARES_JSC1,1,1.27,76,2020-10-09,19:16,34,20,20,0,0,0,0,194,NA,194,29,NA,29,200,NA,NA,308,10,10,0,0,0,0,201,NA,201,25,NA,25,205,NA,NA,298,10,10,0,0,0,0,188,NA,188,32,NA,32,200,NA,NA,319,0,0,0,0,0,NA
399,752,C1G0002,Simple Reaction Time,77,0,1.23,ARES_JSC1,1,1.27,77,2020-10-10,08:04,34,20,20,0,0,0,0,249,NA,249,120,NA,120,230,NA,NA,240,10,10,0,0,0,0,223,NA,223,46,NA,46,225,NA,NA,269,10,10,0,0,0,0,275,NA,275,164,NA,164,230,NA,NA,218,0,0,0,0,0,NA
400,758,C1G0002,Simple Reaction Time,78,0,1.23,ARES_JSC1,1,1.27,78,2020-10-10,12:24,34,20,20,0,0,0,0,229,NA,229,48,NA,48,220,NA,NA,261,10,10,0,0,0,0,232,NA,232,42,NA,42,225,NA,NA,258,10,10,0,0,0,0,227,NA,227,55,NA,55,215,NA,NA,264,0,0,0,0,0,NA
401,769,C1G0002,Simple Reaction Time,79,0,1.23,ARES_JSC1,1,1.27,79,2020-10-10,19:13,33,20,20,0,0,0,0,223,NA,223,32,NA,32,225,NA,NA,268,10,10,0,0,0,0,211,NA,211,34,NA,34,215,NA,NA,284,10,10,0,0,0,0,236,NA,236,25,NA,25,235,NA,NA,254,0,0,0,0,0,NA
402,781,C1G0002,Simple Reaction Time,80,0,1.23,ARES_JSC1,1,1.27,80,2020-10-11,08:40,38,20,20,0,0,0,1,278,NA,278,226,NA,226,210,NA,NA,215,10,10,0,0,0,1,348,NA,348,310,NA,310,210,NA,NA,172,10,10,0,0,0,0,208,NA,208,23,NA,23,205,NA,NA,288,0,0,0,0,0,NA
403,787,C1G0002,Simple Reaction Time,81,0,1.23,ARES_JSC1,1,1.27,81,2020-10-11,12:54,33,20,20,0,0,0,0,259,NA,259,43,NA,43,250,NA,NA,231,10,10,0,0,0,0,275,NA,275,52,NA,52,265,NA,NA,218,10,10,0,0,0,0,243,NA,243,27,NA,27,235,NA,NA,246,0,0,0,0,0,NA
404,796,C1G0002,Simple Reaction Time,82,0,1.23,ARES_JSC1,1,1.27,82,2020-10-11,19:03,32,20,20,0,0,0,0,218,NA,218,39,NA,39,220,NA,NA,275,10,10,0,0,0,0,225,NA,225,24,NA,24,220,NA,NA,266,10,10,0,0,0,0,211,NA,211,51,NA,51,220,NA,NA,284,0,0,0,0,0,NA
405,802,C1G0002,Simple Reaction Time,83,0,1.23,ARES_JSC1,1,1.27,83,2020-10-12,07:06,32,20,20,0,0,0,0,254,NA,254,23,NA,23,260,NA,NA,235,10,10,0,0,0,0,250,NA,250,22,NA,22,255,NA,NA,240,10,10,0,0,0,0,259,NA,259,24,NA,24,270,NA,NA,231,0,0,0,0,0,NA
406,817,C1G0002,Simple Reaction Time,84,0,1.23,ARES_JSC1,1,1.27,84,2020-10-12,12:51,38,20,20,0,0,0,0,249,NA,249,29,NA,29,250,NA,NA,240,10,10,0,0,0,0,253,NA,253,35,NA,35,245,NA,NA,237,10,10,0,0,0,0,245,NA,245,22,NA,22,250,NA,NA,244,0,0,0,0,0,NA
407,820,C1G0002,Simple Reaction Time,85,0,1.23,ARES_JSC1,1,1.27,85,2020-10-12,18:31,33,20,20,0,0,0,1,206,NA,206,59,NA,59,220,NA,NA,291,10,10,0,0,0,0,219,NA,219,55,NA,55,230,NA,NA,273,10,10,0,0,0,1,193,NA,193,63,NA,63,210,NA,NA,310,0,0,0,0,0,NA
408,832,C1G0002,Simple Reaction Time,86,0,1.23,ARES_JSC1,1,1.27,86,2020-10-13,07:26,34,20,20,0,0,0,1,262,NA,262,59,NA,59,245,NA,NA,228,10,10,0,0,0,1,231,NA,231,19,NA,19,225,NA,NA,259,10,10,0,0,0,0,294,NA,294,70,NA,70,265,NA,NA,204,0,0,0,0,0,NA
409,839,C1G0002,Simple Reaction Time,87,0,1.23,ARES_JSC1,1,1.27,87,2020-10-13,13:18,31,20,20,0,0,0,0,212,NA,212,25,NA,25,220,NA,NA,283,10,10,0,0,0,0,217,NA,217,25,NA,25,225,NA,NA,276,10,10,0,0,0,0,207,NA,207,26,NA,26,220,NA,NA,289,0,0,0,0,0,NA
410,848,C1G0002,Simple Reaction Time,88,0,1.23,ARES_JSC1,1,1.27,88,2020-10-13,18:59,33,20,20,0,0,0,0,218,NA,218,35,NA,35,220,NA,NA,274,10,10,0,0,0,0,219,NA,219,22,NA,22,215,NA,NA,273,10,10,0,0,0,0,218,NA,218,47,NA,47,225,NA,NA,275,0,0,0,0,0,NA
411,854,C1G0002,Simple Reaction Time,89,0,1.23,ARES_JSC1,1,1.27,89,2020-10-14,07:19,32,20,20,0,0,0,0,216,NA,216,23,NA,23,210,NA,NA,277,10,10,0,0,0,0,209,NA,209,24,NA,24,210,NA,NA,287,10,10,0,0,0,0,223,NA,223,22,NA,22,215,NA,NA,269,0,0,0,0,0,NA
412,863,C1G0002,Simple Reaction Time,90,0,1.23,ARES_JSC1,1,1.27,90,2020-10-14,13:04,35,20,20,0,0,0,0,339,NA,339,206,NA,206,250,NA,NA,176,10,10,0,0,0,0,379,NA,379,242,NA,242,255,NA,NA,158,10,10,0,0,0,0,300,NA,300,166,NA,166,245,NA,NA,200,0,0,0,0,0,NA
413,875,C1G0002,Simple Reaction Time,91,0,1.23,ARES_JSC1,1,1.27,91,2020-10-14,19:03,38,20,20,0,0,0,2,229,NA,229,104,NA,104,220,NA,NA,262,10,10,0,0,0,1,240,NA,240,138,NA,138,200,NA,NA,250,10,10,0,0,0,1,218,NA,218,60,NA,60,220,NA,NA,275,0,0,0,0,0,NA
414,884,C1G0002,Simple Reaction Time,92,0,1.23,ARES_JSC1,1,1.27,92,2020-10-15,07:42,34,20,20,0,0,0,0,204,NA,204,26,NA,26,210,NA,NA,293,10,10,0,0,0,0,194,NA,194,33,NA,33,205,NA,NA,309,10,10,0,0,0,0,215,NA,215,13,NA,13,215,NA,NA,279,0,0,0,0,0,NA
415,893,C1G0002,Simple Reaction Time,93,0,1.23,ARES_JSC1,1,1.27,93,2020-10-15,12:29,35,20,20,0,0,0,1,238,NA,238,43,NA,43,225,NA,NA,251,10,10,0,0,0,1,232,NA,232,35,NA,35,230,NA,NA,258,10,10,0,0,0,0,245,NA,245,51,NA,51,220,NA,NA,244,0,0,0,0,0,NA
416,902,C1G0002,Simple Reaction Time,94,0,1.23,ARES_JSC1,1,1.27,94,2020-10-15,20:19,32,19,19,0,1,0,0,204,NA,204,23,NA,23,210,NA,NA,293,10,10,0,0,0,0,213,NA,213,20,NA,20,210,NA,NA,281,9,9,0,1,0,0,195,NA,195,24,NA,24,200,NA,NA,306,0,0,0,0,0,NA
417,914,C1G0002,Simple Reaction Time,95,0,1.23,ARES_JSC1,1,1.27,95,2020-10-16,07:59,35,20,20,0,0,0,0,259,NA,259,70,NA,70,245,NA,NA,231,10,10,0,0,0,0,223,NA,223,34,NA,34,235,NA,NA,269,10,10,0,0,0,0,296,NA,296,78,NA,78,265,NA,NA,202,0,0,0,0,0,NA
418,920,C1G0002,Simple Reaction Time,96,0,1.23,ARES_JSC1,1,1.27,96,2020-10-16,12:45,36,20,20,0,0,0,2,226,NA,226,40,NA,40,220,NA,NA,265,10,10,0,0,0,1,224,NA,224,49,NA,49,215,NA,NA,267,10,10,0,0,0,1,228,NA,228,30,NA,30,220,NA,NA,263,0,0,0,0,0,NA
419,926,C1G0002,Simple Reaction Time,97,0,1.23,ARES_JSC1,1,1.27,97,2020-10-16,19:33,34,20,20,0,0,0,0,312,NA,312,217,NA,217,240,NA,NA,192,10,10,0,0,0,0,359,NA,359,303,NA,303,250,NA,NA,167,10,10,0,0,0,0,265,NA,265,52,NA,52,240,NA,NA,226,0,0,0,0,0,NA
420,941,C1G0002,Simple Reaction Time,98,0,1.23,ARES_JSC1,1,1.27,98,2020-10-17,08:17,34,20,20,0,0,0,0,230,NA,230,18,NA,18,230,NA,NA,260,10,10,0,0,0,0,220,NA,220,11,NA,11,220,NA,NA,272,10,10,0,0,0,0,240,NA,240,19,NA,19,240,NA,NA,250,0,0,0,0,0,NA
421,947,C1G0002,Simple Reaction Time,99,0,1.23,ARES_JSC1,1,1.27,99,2020-10-17,12:30,33,20,20,0,0,0,0,259,NA,259,46,NA,46,250,NA,NA,231,10,10,0,0,0,0,239,NA,239,26,NA,26,235,NA,NA,251,10,10,0,0,0,0,279,NA,279,55,NA,55,260,NA,NA,215,0,0,0,0,0,NA
