ID,Record,Subject,Test,Session,Rep,TestVer,Battery,BatVer,AresVer,Seed,Start_Date,Start_Time,Dur,Stim,Cor,Err,Imp,Lap,ITI,mRTC,mRTE,mRTA,sdRTC,sdRTE,sdRTA,medRTC,medRTE,medRTA,TPut,Stim1,Cor1,Err1,Imp1,Lap1,ITI1,mRTC1,mRTE1,mRTA1,sdRTC1,sdRTE1,sdRTA1,medRTC1,medRTE1,medRTA1,TPut1,Stim2,Cor2,Err2,Imp2,Lap2,ITI2,mRTC2,mRTE2,mRTA2,sdRTC2,sdRTE2,sdRTA2,medRTC2,medRTE2,medRTA2,TPut2,spare1,spare2,spare3,spare4,spare5,sparestring
146,1405,C1G0001,Matching To Sample,152,0,1.23,ARES_JSC1,1,1.27,152,11/4/2002,12:31,143,10,8,2,0,0,11,1527,1540,1530,731,763,693,1330,1540,1540,31,5,4,1,0,0,7,1627,2080,1718,803,0,724,1330,2080,2080,27,5,4,1,0,0,4,1427,1000,1342,759,0,684,1325,1000,1000,35,0,0,0,0,0,NA
147,1411,C1G0001,Matching To Sample,153,0,1.23,ARES_JSC1,1,1.27,153,11/4/2002,18:42,140,10,9,1,0,0,11,1643,3090,1788,736,0,831,1265,3090,3090,30,5,5,0,0,0,7,2034,NA,2034,778,NA,778,1770,NA,NA,29,5,4,1,0,0,4,1155,3090,1542,255,0,893,1210,3090,3090,31,0,0,0,0,0,NA
148,1423,C1G0001,Matching To Sample,154,0,1.23,ARES_JSC1,1,1.27,154,11/5/2002,8:38,140,10,8,2,0,0,11,1711,2205,1810,808,304,750,1635,2205,2205,26,5,4,1,0,0,7,1972,1990,1976,912,0,790,2010,1990,1990,24,5,4,1,0,0,4,1450,2420,1644,715,0,756,1300,2420,2420,29,0,0,0,0,0,NA
149,1426,C1G0001,Matching To Sample,155,0,1.23,ARES_JSC1,1,1.27,155,11/5/2002,12:32,152,10,10,0,0,0,11,1569,NA,1569,843,NA,843,1160,NA,NA,38,5,5,0,0,0,7,1510,NA,1510,897,NA,897,1110,NA,NA,39,5,5,0,0,0,4,1628,NA,1628,887,NA,887,1095,NA,NA,36,0,0,0,0,0,NA
150,1441,C1G0001,Matching To Sample,156,0,1.23,ARES_JSC1,1,1.27,156,11/5/2002,19:00,134,10,9,1,0,0,11,1295,1910,1357,327,0,364,1165,1910,1910,39,5,5,0,0,0,7,1356,NA,1356,234,NA,234,1325,NA,NA,44,5,4,1,0,0,4,1220,1910,1358,446,0,494,1080,1910,1910,35,0,0,0,0,0,NA
151,1444,C1G0001,Matching To Sample,157,0,1.23,ARES_JSC1,1,1.27,157,11/6/2002,7:26,151,10,9,1,0,0,11,2444,1040,2304,954,0,1003,2000,1040,1040,23,5,5,0,0,0,7,2386,NA,2386,902,NA,902,1975,NA,NA,25,5,4,1,0,0,4,2517,1040,2222,1153,0,1197,2015,1040,1040,21,0,0,0,0,0,NA
152,1453,C1G0001,Matching To Sample,158,0,1.23,ARES_JSC1,1,1.27,158,11/6/2002,12:29,147,10,9,1,0,0,11,1208,2340,1322,315,0,465,1155,2340,2340,40,5,4,1,0,0,7,1072,2340,1326,229,0,600,1085,2340,2340,36,5,5,0,0,0,4,1318,NA,1318,355,NA,355,1155,NA,NA,45,0,0,0,0,0,NA
153,1465,C1G0001,Matching To Sample,159,0,1.23,ARES_JSC1,1,1.27,159,11/6/2002,18:12,167,10,8,2,0,0,11,1475,1395,1459,836,190,740,1235,1395,1395,32,5,4,1,0,0,7,1140,1260,1164,180,0,165,1155,1260,1260,41,5,4,1,0,0,4,1810,1530,1754,1140,0,995,1325,1530,1530,27,0,0,0,0,0,NA
154,1477,C1G0001,Matching To Sample,160,0,1.23,ARES_JSC1,1,1.27,160,11/7/2002,8:01,145,10,10,0,0,0,11,2078,NA,2078,743,NA,743,1910,NA,NA,28,5,5,0,0,0,7,2246,NA,2246,1059,NA,1059,1800,NA,NA,26,5,5,0,0,0,4,1910,NA,1910,228,NA,228,1880,NA,NA,31,0,0,0,0,0,NA
155,1486,C1G0001,Matching To Sample,161,0,1.23,ARES_JSC1,1,1.27,161,11/7/2002,16:03,141,10,8,2,0,0,11,1460,2390,1646,471,1301,717,1475,2390,2390,29,5,5,0,0,0,7,1398,NA,1398,326,NA,326,1370,NA,NA,42,5,3,2,0,0,4,1563,2390,1894,735,1301,947,1195,2390,2390,19,0,0,0,0,0,NA
156,1493,C1G0001,Matching To Sample,162,0,1.23,ARES_JSC1,1,1.27,162,11/7/2002,19:07,141,10,10,0,0,0,11,1787,NA,1787,662,NA,662,1480,NA,NA,33,5,5,0,0,0,7,1894,NA,1894,605,NA,605,1610,NA,NA,31,5,5,0,0,0,4,1680,NA,1680,769,NA,769,1400,NA,NA,35,0,0,0,0,0,NA
157,1502,C1G0001,Matching To Sample,163,0,1.23,ARES_JSC1,1,1.27,163,11/9/2002,8:32,141,10,9,1,0,0,11,1557,2140,1616,319,0,353,1440,2140,2140,33,5,4,1,0,0,7,1382,2140,1534,227,0,392,1400,2140,2140,31,5,5,0,0,0,4,1698,NA,1698,331,NA,331,1555,NA,NA,35,0,0,0,0,0,NA
158,1505,C1G0001,Matching To Sample,164,0,1.23,ARES_JSC1,1,1.27,164,11/9/2002,16:01,134,10,9,1,0,0,11,1243,1060,1225,431,0,410,1225,1060,1060,44,5,5,0,0,0,7,1260,NA,1260,568,NA,568,1065,NA,NA,47,5,4,1,0,0,4,1222,1060,1190,253,0,231,1255,1060,1060,40,0,0,0,0,0,NA
159,1517,C1G0001,Matching To Sample,165,0,1.23,ARES_JSC1,1,1.27,165,11/9/2002,20:22,140,10,10,0,0,0,11,1773,NA,1773,699,NA,699,1850,NA,NA,33,5,5,0,0,0,7,1812,NA,1812,864,NA,864,1590,NA,NA,33,5,5,0,0,0,4,1734,NA,1734,592,NA,592,1420,NA,NA,34,0,0,0,0,0,NA
160,103,C1G0001,Matching To Sample,4,0,1.23,ARES_JSC1,1,1.27,4,1/1/2002,0:09,152,10,7,3,0,0,11,2605,2360,2532,1444,1485,1376,1780,1520,1520,16,5,5,0,0,0,7,2554,NA,2554,1628,NA,1628,1515,NA,NA,23,5,2,3,0,0,4,2735,2360,2510,1364,1485,1269,2735,1520,1520,9,0,0,0,0,0,NA
161,115,C1G0001,Matching To Sample,5,0,1.23,ARES_JSC1,1,1.27,5,1/1/2002,4:44,166,10,8,2,0,0,11,1275,3910,1802,286,820,1171,1330,3910,3910,26,5,4,1,0,0,7,1137,3330,1576,240,0,1002,1170,3330,3330,30,5,4,1,0,0,4,1412,4490,2028,289,0,1398,1475,4490,4490,23,0,0,0,0,0,NA
162,121,C1G0001,Matching To Sample,6,0,1.23,ARES_JSC1,1,1.27,6,1/1/2002,10:17,146,10,9,1,0,0,11,2195,2360,2212,779,0,737,1800,2360,2360,24,5,4,1,0,0,7,2052,2360,2114,999,0,876,1580,2360,2360,22,5,5,0,0,0,4,2310,NA,2310,655,NA,655,2005,NA,NA,25,0,0,0,0,0,NA
163,73,C1G0001,Matching To Sample,1,0,1.23,ARES_JSC1,1,1.27,1,1/2/2002,14:10,145,10,10,0,0,0,11,2126,NA,2126,971,NA,971,1935,NA,NA,28,5,5,0,0,0,7,1520,NA,1520,505,NA,505,1235,NA,NA,39,5,5,0,0,0,4,2732,NA,2732,975,NA,975,2305,NA,NA,21,0,0,0,0,0,NA
164,88,C1G0001,Matching To Sample,2,0,1.23,ARES_JSC1,1,1.27,2,1/2/2002,22:25,144,10,10,0,0,0,11,1650,NA,1650,566,NA,566,1480,NA,NA,36,5,5,0,0,0,7,1594,NA,1594,674,NA,674,1355,NA,NA,37,5,5,0,0,0,4,1706,NA,1706,509,NA,509,1555,NA,NA,35,0,0,0,0,0,NA
165,97,C1G0001,Matching To Sample,3,0,1.23,ARES_JSC1,1,1.27,3,1/3/2002,3:43,141,10,7,3,0,0,11,1640,2266,1828,574,990,727,1405,1735,1735,22,5,4,1,0,0,7,1362,2100,1510,232,0,386,1405,2100,2100,31,5,3,2,0,0,4,2010,2350,2146,742,1385,889,1710,2350,2350,16,0,0,0,0,0,NA
166,131,C1G0001,Running Memory,7,0,1.24,ARES_JSC1,1,1.27,7,9/13/2002,9:45,155,80,76,4,0,0,88,471,545,475,135,216,139,435,515,515,119,40,37,3,0,0,49,444,456,445,117,153,118,400,370,370,124,40,39,1,0,0,39,497,810,505,146,0,153,440,810,810,115,0,0,0,0,0,NA
167,137,C1G0001,Running Memory,8,0,1.24,ARES_JSC1,1,1.27,8,9/13/2002,13:10,151,80,79,1,0,0,89,460,370,458,94,0,94,450,370,370,129,40,40,0,0,0,50,472,NA,472,102,NA,102,460,NA,NA,127,40,39,1,0,0,39,447,370,445,85,0,85,445,370,370,131,0,0,0,0,0,NA
168,152,C1G0001,Running Memory,9,0,1.24,ARES_JSC1,1,1.27,9,9/13/2002,18:46,151,80,79,1,0,0,88,430,390,430,108,0,107,400,390,390,137,40,40,0,0,0,49,414,NA,414,88,NA,88,405,NA,NA,144,40,39,1,0,0,39,447,390,446,123,0,122,400,390,390,131,0,0,0,0,0,NA
169,161,C1G0001,Running Memory,10,0,1.24,ARES_JSC1,1,1.27,10,9/14/2002,6:53,155,79,77,2,0,1,88,465,450,465,102,56,101,440,450,450,116,40,39,1,0,0,49,435,410,434,80,0,79,430,410,410,134,39,38,1,0,1,39,496,490,496,113,0,112,465,490,490,101,0,0,0,0,0,NA
170,167,C1G0001,Running Memory,11,0,1.24,ARES_JSC1,1,1.27,11,9/14/2002,13:06,156,80,76,4,0,0,88,435,367,431,116,37,114,400,360,360,131,40,38,2,0,0,49,421,375,419,120,63,118,385,375,375,135,40,38,2,0,0,39,448,360,444,112,NA,111,420,360,360,128,0,0,0,0,0,NA
171,179,C1G0001,Running Memory,12,0,1.24,ARES_JSC1,1,1.27,12,9/14/2002,18:45,158,80,74,6,0,0,88,444,481,447,91,124,93,440,475,475,124,40,38,2,0,0,49,430,350,426,76,14,77,420,350,350,133,40,36,4,0,0,39,458,547,467,103,92,105,450,560,560,115,0,0,0,0,0,NA
172,182,C1G0001,Running Memory,13,0,1.24,ARES_JSC1,1,1.27,13,9/15/2002,6:35,160,80,79,1,0,0,88,480,590,481,92,0,92,450,590,590,123,40,39,1,0,0,49,469,590,472,80,0,81,445,590,590,123,40,40,0,0,0,39,490,NA,490,102,NA,102,455,NA,NA,122,0,0,0,0,0,NA
173,194,C1G0001,Running Memory,14,0,1.24,ARES_JSC1,1,1.27,14,9/15/2002,14:00,157,79,77,2,0,1,88,476,505,477,118,63,117,455,505,505,113,40,40,0,0,0,49,464,NA,464,123,NA,123,440,NA,NA,129,39,37,2,0,1,39,489,505,490,112,63,110,480,505,505,100,0,0,0,0,0,NA
174,200,C1G0001,Running Memory,15,0,1.24,ARES_JSC1,1,1.27,15,9/15/2002,18:53,172,80,79,1,0,0,87,469,420,468,107,0,106,445,420,420,126,40,40,0,0,0,48,456,NA,456,102,NA,102,445,NA,NA,131,40,39,1,0,0,39,482,420,480,111,0,110,445,420,420,121,0,0,0,0,0,NA
175,209,C1G0001,Running Memory,16,0,1.24,ARES_JSC1,1,1.27,16,9/16/2002,6:31,156,79,75,4,0,1,88,492,540,495,125,208,128,470,455,455,106,40,38,2,0,0,49,492,455,490,118,21,115,470,455,455,116,39,37,2,0,1,39,492,625,499,133,318,142,445,625,625,98,0,0,0,0,0,NA
176,224,C1G0001,Running Memory,17,0,1.24,ARES_JSC1,1,1.27,17,9/16/2002,12:58,156,79,78,1,0,1,88,451,440,451,113,0,112,440,440,440,121,39,38,1,0,1,49,451,440,451,121,0,120,450,440,440,110,40,40,0,0,0,39,451,NA,451,106,NA,106,425,NA,NA,132,0,0,0,0,0,NA
177,233,C1G0001,Running Memory,18,0,1.24,ARES_JSC1,1,1.27,18,9/16/2002,18:40,175,79,76,3,0,1,88,414,440,415,101,105,100,385,390,390,127,40,40,0,0,0,49,414,NA,414,93,NA,93,380,NA,NA,144,39,36,3,0,1,39,415,440,417,110,105,108,400,390,390,112,0,0,0,0,0,NA
178,236,C1G0001,Running Memory,19,0,1.24,ARES_JSC1,1,1.27,19,9/17/2002,6:26,155,79,76,3,0,1,88,496,616,501,127,135,129,465,545,545,107,39,36,3,0,1,49,473,616,484,105,135,112,440,545,545,98,40,40,0,0,0,39,517,NA,517,142,NA,142,490,NA,NA,115,0,0,0,0,0,NA
179,245,C1G0001,Running Memory,20,0,1.24,ARES_JSC1,1,1.27,20,9/17/2002,12:37,154,80,79,1,0,0,88,427,260,425,82,0,84,410,260,260,139,40,39,1,0,0,49,414,260,410,99,0,100,390,260,260,142,40,40,0,0,0,39,440,NA,440,61,NA,61,440,NA,NA,136,0,0,0,0,0,NA
180,260,C1G0001,Running Memory,21,0,1.24,ARES_JSC1,1,1.27,21,9/17/2002,19:29,191,80,79,1,0,0,88,461,440,461,119,0,118,435,440,440,128,40,39,1,0,0,49,450,440,450,110,0,109,425,440,440,130,40,40,0,0,0,39,472,NA,472,128,NA,128,440,NA,NA,127,0,0,0,0,0,NA
181,263,C1G0001,Running Memory,22,0,1.24,ARES_JSC1,1,1.27,22,9/18/2002,6:29,150,80,77,3,0,0,88,447,483,448,131,178,132,420,385,385,128,40,39,1,0,0,49,425,440,425,98,0,97,410,440,440,137,40,38,2,0,0,39,470,505,471,156,247,158,435,505,505,120,0,0,0,0,0,NA
182,278,C1G0001,Running Memory,23,0,1.24,ARES_JSC1,1,1.27,23,9/18/2002,13:26,149,80,79,1,0,0,88,440,430,440,113,0,112,420,430,430,134,40,39,1,0,0,49,457,430,457,124,0,123,420,430,430,127,40,40,0,0,0,39,423,NA,423,99,NA,99,415,NA,NA,141,0,0,0,0,0,NA
183,284,C1G0001,Running Memory,24,0,1.24,ARES_JSC1,1,1.27,24,9/18/2002,18:32,149,80,74,6,0,0,88,441,440,441,99,212,109,425,355,355,125,40,38,2,0,0,49,446,365,442,88,120,90,430,365,365,128,40,36,4,0,0,39,436,477,440,110,255,127,415,355,355,122,0,0,0,0,0,NA
184,296,C1G0001,Running Memory,25,0,1.24,ARES_JSC1,1,1.27,25,9/19/2002,8:31,149,79,77,2,0,1,88,460,530,461,135,155,135,420,530,530,117,40,39,1,0,0,49,388,420,389,71,0,70,370,420,420,150,39,38,1,0,1,39,532,640,535,147,0,146,500,640,640,95,0,0,0,0,0,NA
185,299,C1G0001,Running Memory,26,0,1.24,ARES_JSC1,1,1.27,26,9/19/2002,12:20,147,80,78,2,0,0,88,442,550,445,105,311,111,425,550,550,131,40,40,0,0,0,49,420,NA,420,68,NA,68,410,NA,NA,142,40,38,2,0,0,39,465,550,469,131,311,138,440,550,550,121,0,0,0,0,0,NA
186,308,C1G0001,Running Memory,27,0,1.24,ARES_JSC1,1,1.27,27,9/19/2002,18:16,151,79,74,5,0,1,88,428,586,438,110,210,123,400,505,505,118,40,37,3,0,0,49,444,540,452,116,278,130,410,380,380,122,39,37,2,0,1,39,411,655,424,104,77,115,380,655,655,113,0,0,0,0,0,NA
187,323,C1G0001,Running Memory,28,0,1.24,ARES_JSC1,1,1.27,28,9/21/2002,19:04,146,80,75,5,0,0,88,430,384,427,109,81,107,420,335,335,131,40,38,2,0,0,49,414,315,409,111,7,110,390,315,315,139,40,37,3,0,0,39,445,430,444,106,72,103,455,400,400,124,0,0,0,0,0,NA
188,329,C1G0001,Running Memory,29,0,1.24,ARES_JSC1,1,1.27,29,9/22/2002,6:28,161,79,78,1,0,1,88,500,540,501,124,0,123,485,540,540,109,40,39,1,0,0,49,483,540,485,108,0,107,470,540,540,120,39,39,0,0,1,39,517,NA,517,137,NA,137,490,NA,NA,100,0,0,0,0,0,NA
189,335,C1G0001,Running Memory,30,0,1.24,ARES_JSC1,1,1.27,30,9/22/2002,12:23,156,80,80,0,0,0,88,435,NA,435,105,NA,105,410,NA,NA,137,40,40,0,0,0,49,442,NA,442,117,NA,117,410,NA,NA,135,40,40,0,0,0,39,429,NA,429,93,NA,93,410,NA,NA,139,0,0,0,0,0,NA
190,352,C1G0001,Running Memory,31,0,1.24,ARES_JSC1,1,1.27,31,9/22/2002,19:15,159,80,77,3,0,0,88,412,460,414,80,80,80,400,420,420,139,40,38,2,0,0,49,403,460,406,68,113,70,395,460,460,140,40,39,1,0,0,39,421,460,422,89,0,89,405,460,460,138,0,0,0,0,0,NA
191,355,C1G0001,Running Memory,32,0,1.24,ARES_JSC1,1,1.27,32,9/23/2002,7:41,154,80,78,2,0,0,88,484,475,484,127,162,127,445,475,475,120,40,39,1,0,0,49,456,360,454,113,0,112,435,360,360,128,40,39,1,0,0,39,511,590,513,136,0,134,490,590,590,113,0,0,0,0,0,NA
192,370,C1G0001,Running Memory,33,0,1.24,ARES_JSC1,1,1.27,33,9/23/2002,12:31,153,80,79,1,0,0,88,421,380,420,99,0,98,400,380,380,140,40,40,0,0,0,49,402,NA,402,76,NA,76,390,NA,NA,149,40,39,1,0,0,39,440,380,438,116,0,115,400,380,380,133,0,0,0,0,0,NA
193,379,C1G0001,Running Memory,34,0,1.24,ARES_JSC1,1,1.27,34,9/23/2002,19:22,148,80,79,1,0,0,88,442,390,442,106,0,106,410,390,390,134,40,40,0,0,0,49,445,NA,445,96,NA,96,415,NA,NA,134,40,39,1,0,0,39,439,390,438,118,0,116,410,390,390,133,0,0,0,0,0,NA
194,385,C1G0001,Running Memory,35,0,1.24,ARES_JSC1,1,1.27,35,9/24/2002,7:55,170,80,80,0,0,0,88,596,NA,596,156,NA,156,580,NA,NA,100,40,40,0,0,0,49,530,NA,530,142,NA,142,530,NA,NA,113,40,40,0,0,0,39,662,NA,662,142,NA,142,665,NA,NA,90,0,0,0,0,0,NA
195,391,C1G0001,Running Memory,36,0,1.24,ARES_JSC1,1,1.27,36,9/24/2002,12:43,151,80,78,2,0,0,88,446,340,443,96,56,96,425,340,340,131,40,39,1,0,0,49,421,300,418,69,0,71,410,300,300,139,40,39,1,0,0,39,471,380,469,112,0,111,450,380,380,124,0,0,0,0,0,NA
196,404,C1G0001,Running Memory,37,0,1.24,ARES_JSC1,1,1.27,37,9/24/2002,18:38,202,80,80,0,0,0,88,407,NA,407,93,NA,93,380,NA,NA,147,40,40,0,0,0,49,389,NA,389,66,NA,66,370,NA,NA,154,40,40,0,0,0,39,425,NA,425,111,NA,111,400,NA,NA,140,0,0,0,0,0,NA
197,407,C1G0001,Running Memory,38,0,1.24,ARES_JSC1,1,1.27,38,9/25/2002,8:09,156,80,80,0,0,0,88,465,NA,465,98,NA,98,455,NA,NA,129,40,40,0,0,0,49,472,NA,472,78,NA,78,470,NA,NA,127,40,40,0,0,0,39,458,NA,458,115,NA,115,440,NA,NA,131,0,0,0,0,0,NA
198,416,C1G0001,Running Memory,39,0,1.24,ARES_JSC1,1,1.27,39,9/25/2002,13:11,149,80,77,3,0,0,88,413,683,423,91,122,104,405,630,630,136,40,38,2,0,0,49,408,750,426,90,56,116,405,750,750,133,40,39,1,0,0,39,418,550,421,92,0,93,405,550,550,138,0,0,0,0,0,NA
199,425,C1G0001,Running Memory,40,0,1.24,ARES_JSC1,1,1.27,40,9/25/2002,18:34,152,80,78,2,0,0,88,443,660,448,118,296,126,415,660,660,130,40,39,1,0,0,49,405,450,406,79,0,79,370,450,450,143,40,39,1,0,0,39,481,870,491,138,0,149,430,870,870,119,0,0,0,0,0,NA
200,440,C1G0001,Running Memory,41,0,1.24,ARES_JSC1,1,1.27,41,9/26/2002,10:24,151,80,80,0,0,0,88,450,NA,450,106,NA,106,420,NA,NA,133,40,40,0,0,0,49,450,NA,450,121,NA,121,410,NA,NA,133,40,40,0,0,0,39,449,NA,449,90,NA,90,430,NA,NA,133,0,0,0,0,0,NA
201,443,C1G0001,Running Memory,42,0,1.24,ARES_JSC1,1,1.27,42,9/26/2002,13:04,176,78,74,4,0,2,88,428,482,431,106,115,107,410,455,455,111,38,37,1,0,2,49,458,390,456,105,0,104,460,390,390,95,40,37,3,0,0,39,399,513,408,101,120,105,370,455,455,135,0,0,0,0,0,NA
202,452,C1G0001,Running Memory,43,0,1.24,ARES_JSC1,1,1.27,43,9/26/2002,20:35,150,80,79,1,0,0,88,450,510,451,107,0,106,430,510,510,131,40,40,0,0,0,49,463,NA,463,114,NA,114,435,NA,NA,129,40,39,1,0,0,39,437,510,439,98,0,97,410,510,510,133,0,0,0,0,0,NA
203,467,C1G0001,Running Memory,44,0,1.24,ARES_JSC1,1,1.27,44,9/27/2002,7:33,148,80,78,2,0,0,88,399,345,398,71,7,70,380,345,345,146,40,39,1,0,0,49,395,340,394,64,0,64,375,340,340,148,40,39,1,0,0,39,404,350,402,78,0,77,380,350,350,145,0,0,0,0,0,NA
204,473,C1G0001,Running Memory,45,0,1.24,ARES_JSC1,1,1.27,45,9/27/2002,12:19,151,80,76,4,0,0,88,430,397,428,121,169,123,390,350,350,132,40,38,2,0,0,49,418,505,422,114,190,117,380,505,505,134,40,38,2,0,0,39,442,290,435,129,56,130,410,290,290,130,0,0,0,0,0,NA
205,483,C1G0001,Running Memory,46,0,1.24,ARES_JSC1,1,1.27,46,9/27/2002,18:59,157,80,78,2,0,0,88,433,440,433,121,155,121,400,440,440,134,40,39,1,0,0,49,428,330,426,102,0,102,400,330,330,137,40,39,1,0,0,39,437,550,440,138,0,138,390,550,550,132,0,0,0,0,0,NA
206,489,C1G0001,Running Memory,47,0,1.24,ARES_JSC1,1,1.27,47,9/28/2002,7:52,162,80,75,5,0,0,88,467,422,465,116,70,114,445,390,390,120,40,36,4,0,0,49,425,392,422,90,29,86,410,390,390,127,40,39,1,0,0,39,506,540,507,124,0,122,480,540,540,115,0,0,0,0,0,NA
207,498,C1G0001,Running Memory,48,0,1.24,ARES_JSC1,1,1.27,48,9/28/2002,14:14,151,80,77,3,0,0,88,429,396,428,119,28,117,390,380,380,134,40,38,2,0,0,49,426,405,425,129,35,126,370,405,405,133,40,39,1,0,0,39,433,380,431,109,0,108,395,380,380,135,0,0,0,0,0,NA
208,504,C1G0001,Running Memory,49,0,1.24,ARES_JSC1,1,1.27,49,9/28/2002,18:21,153,80,78,2,0,0,88,436,365,434,144,7,143,390,365,365,134,40,40,0,0,0,49,415,NA,415,141,NA,141,370,NA,NA,144,40,38,2,0,0,39,458,365,454,146,7,144,425,365,365,125,0,0,0,0,0,NA
209,513,C1G0001,Running Memory,50,0,1.24,ARES_JSC1,1,1.27,50,9/29/2002,6:38,152,80,78,2,0,0,88,457,335,454,116,7,116,430,335,335,128,40,39,1,0,0,49,427,340,425,114,0,113,390,340,340,137,40,39,1,0,0,39,487,330,484,112,0,114,475,330,330,120,0,0,0,0,0,NA
210,525,C1G0001,Running Memory,51,0,1.24,ARES_JSC1,1,1.27,51,9/29/2002,13:02,151,80,76,4,0,0,88,435,422,434,115,134,116,400,375,375,131,40,39,1,0,0,49,428,370,427,106,0,105,400,370,370,136,40,37,3,0,0,39,441,440,441,126,158,126,390,350,350,125,0,0,0,0,0,NA
211,534,C1G0001,Running Memory,52,0,1.24,ARES_JSC1,1,1.27,52,9/29/2002,18:28,149,80,78,2,0,0,89,402,385,401,93,35,92,380,385,385,145,40,39,1,0,0,49,412,360,411,90,0,90,380,360,360,142,40,39,1,0,0,40,391,410,392,96,0,95,380,410,410,149,0,0,0,0,0,NA
212,543,C1G0001,Running Memory,53,0,1.24,ARES_JSC1,1,1.27,53,9/30/2002,7:42,154,80,78,2,0,0,89,461,465,461,122,49,121,440,465,465,126,40,40,0,0,0,49,441,NA,441,105,NA,105,425,NA,NA,135,40,38,2,0,0,40,482,465,481,137,49,134,475,465,465,118,0,0,0,0,0,NA
213,555,C1G0001,Running Memory,54,0,1.24,ARES_JSC1,1,1.27,54,9/30/2002,19:53,151,80,77,3,0,0,88,448,390,446,110,26,108,440,375,375,129,40,37,3,0,0,49,404,390,403,85,26,82,395,375,375,137,40,40,0,0,0,39,488,NA,488,115,NA,115,460,NA,NA,122,0,0,0,0,0,NA
214,564,C1G0001,Running Memory,55,0,1.24,ARES_JSC1,1,1.27,55,10/1/2002,8:06,151,80,79,1,0,0,88,444,460,444,116,0,115,410,460,460,133,40,40,0,0,0,49,424,NA,424,86,NA,86,400,NA,NA,141,40,39,1,0,0,39,464,460,464,139,0,137,415,460,460,125,0,0,0,0,0,NA
215,570,C1G0001,Running Memory,56,0,1.24,ARES_JSC1,1,1.27,56,10/1/2002,12:47,145,80,77,3,0,0,88,399,346,397,81,55,80,375,320,320,145,40,38,2,0,0,49,414,375,412,89,35,87,395,375,375,138,40,39,1,0,0,39,384,290,382,70,0,71,355,290,290,153,0,0,0,0,0,NA
216,579,C1G0001,Running Memory,57,0,1.24,ARES_JSC1,1,1.27,57,10/1/2002,20:29,144,80,76,4,0,0,88,414,405,414,112,40,110,390,415,415,137,40,39,1,0,0,49,437,440,438,133,0,131,390,440,440,133,40,37,3,0,0,39,389,393,390,81,40,78,385,375,375,142,0,0,0,0,0,NA
217,585,C1G0001,Running Memory,58,0,1.24,ARES_JSC1,1,1.27,58,10/3/2002,8:26,150,80,75,5,0,0,88,414,400,414,86,103,86,385,360,360,135,40,37,3,0,0,49,394,436,397,69,125,73,380,365,365,139,40,38,2,0,0,39,435,345,430,96,35,96,400,345,345,132,0,0,0,0,0,NA
218,600,C1G0001,Running Memory,59,0,1.24,ARES_JSC1,1,1.27,59,10/3/2002,13:57,146,80,80,0,0,0,88,406,NA,406,83,NA,83,390,NA,NA,147,40,40,0,0,0,49,398,NA,398,80,NA,80,375,NA,NA,150,40,40,0,0,0,39,415,NA,415,86,NA,86,405,NA,NA,144,0,0,0,0,0,NA
219,609,C1G0001,Running Memory,60,0,1.24,ARES_JSC1,1,1.27,60,10/3/2002,18:50,149,80,77,3,0,0,88,412,303,408,80,57,82,405,270,270,141,40,39,1,0,0,49,415,270,411,98,0,99,390,270,270,142,40,38,2,0,0,39,410,320,405,57,70,60,415,320,320,140,0,0,0,0,0,NA
220,618,C1G0001,Running Memory,61,0,1.24,ARES_JSC1,1,1.27,61,10/4/2002,7:33,155,80,77,3,0,0,88,411,290,407,101,45,102,395,265,265,141,40,40,0,0,0,49,419,NA,419,100,NA,100,400,NA,NA,142,40,37,3,0,0,39,402,290,394,102,45,103,385,265,265,140,0,0,0,0,0,NA
221,624,C1G0001,Running Memory,62,0,1.24,ARES_JSC1,1,1.27,62,10/4/2002,13:48,147,79,77,2,0,1,88,417,365,415,123,7,122,390,365,365,128,40,39,1,0,0,49,450,360,448,146,0,145,405,360,360,130,39,38,1,0,1,39,382,370,382,84,0,83,375,370,370,127,0,0,0,0,0,NA
222,633,C1G0001,Running Memory,63,0,1.24,ARES_JSC1,1,1.27,63,10/4/2002,19:21,147,79,75,4,0,1,87,412,405,412,101,162,104,390,355,355,126,40,38,2,0,0,49,381,485,386,82,219,90,390,485,485,147,39,37,2,0,1,38,444,325,438,110,77,111,410,325,325,110,0,0,0,0,0,NA
223,645,C1G0001,Running Memory,64,0,1.24,ARES_JSC1,1,1.27,64,10/5/2002,7:14,149,80,79,1,0,0,88,416,320,415,88,0,88,395,320,320,142,40,39,1,0,0,49,406,320,404,99,0,98,360,320,320,144,40,40,0,0,0,39,426,NA,426,75,NA,75,405,NA,NA,140,0,0,0,0,0,NA
224,648,C1G0001,Running Memory,65,0,1.24,ARES_JSC1,1,1.27,65,10/5/2002,12:29,148,80,76,4,0,0,88,408,352,405,97,54,96,380,360,360,140,40,38,2,0,0,49,375,325,372,88,63,87,360,325,325,153,40,38,2,0,0,39,441,380,438,96,42,95,415,380,380,129,0,0,0,0,0,NA
