ID,Record,Subject,Test,Session,Rep,TestVer,Battery,BatVer,AresVer,Seed,Date,Start_Time,Dur,Stim,Cor,Err,Imp,Lap,ITI,mRTC,mRTE,mRTA,sdRTC,sdRTE,sdRTA,medRTC,medRTE,medRTA,TPut,Stim1,Cor1,Err1,Imp1,Lap1,ITI1,mRTC1,mRTE1,mRTA1,sdRTC1,sdRTE1,sdRTA1,medRTC1,medRTE1,medRTA1,TPut1,Stim2,Cor2,Err2,Imp2,Lap2,ITI2,mRTC2,mRTE2,mRTA2,sdRTC2,sdRTE2,sdRTA2,medRTC2,medRTE2,medRTA2,TPut2,spare1,spare2,spare3,spare4,spare5,sparestring
467,1330,C1G0001,Simple Reaction Time,143,0,1.23,ARES_JSC1,1,1.27,143,11/1/2004,2:07:59 AM,35,20,20,0,0,0,1,227,NA,227,31,NA,31,230,NA,NA,263,10,10,0,0,0,1,207,NA,207,30,NA,30,210,NA,NA,289,10,10,0,0,0,0,248,NA,248,16,NA,16,250,NA,NA,241,0,0,0,0,0,NA
468,1333,C1G0001,Simple Reaction Time,144,0,1.23,ARES_JSC1,1,1.27,144,11/1/2004,2:11:29 AM,34,20,20,0,0,0,1,242,NA,242,42,NA,42,235,NA,NA,247,10,10,0,0,0,1,227,NA,227,28,NA,28,225,NA,NA,264,10,10,0,0,0,0,257,NA,257,49,NA,49,250,NA,NA,233,0,0,0,0,0,NA
469,1344,C1G0001,Simple Reaction Time,145,0,1.23,ARES_JSC1,1,1.27,145,11/1/2004,2:18:46 AM,34,20,20,0,0,0,0,196,NA,196,60,NA,60,210,NA,NA,306,10,10,0,0,0,0,188,NA,188,55,NA,55,200,NA,NA,319,10,10,0,0,0,0,204,NA,204,67,NA,67,220,NA,NA,294,0,0,0,0,0,NA
470,1356,C1G0001,Simple Reaction Time,146,0,1.23,ARES_JSC1,1,1.27,146,11/2/2004,2:08:02 AM,33,20,20,0,0,0,1,213,NA,213,18,NA,18,210,NA,NA,281,10,10,0,0,0,0,218,NA,218,16,NA,16,225,NA,NA,275,10,10,0,0,0,1,209,NA,209,19,NA,19,205,NA,NA,287,0,0,0,0,0,NA
471,1362,C1G0001,Simple Reaction Time,147,0,1.23,ARES_JSC1,1,1.27,147,11/2/2004,2:12:36 AM,32,20,20,0,0,0,0,244,NA,244,92,NA,92,220,NA,NA,245,10,10,0,0,0,0,271,NA,271,126,NA,126,225,NA,NA,221,10,10,0,0,0,0,217,NA,217,22,NA,22,215,NA,NA,276,0,0,0,0,0,NA
472,1374,C1G0001,Simple Reaction Time,148,0,1.23,ARES_JSC1,1,1.27,148,11/2/2004,2:19:41 AM,33,20,20,0,0,0,0,232,NA,232,55,NA,55,230,NA,NA,258,10,10,0,0,0,0,252,NA,252,70,NA,70,230,NA,NA,238,10,10,0,0,0,0,212,NA,212,24,NA,24,210,NA,NA,283,0,0,0,0,0,NA
473,1383,C1G0001,Simple Reaction Time,149,0,1.23,ARES_JSC1,1,1.27,149,11/3/2004,2:12:02 AM,34,20,20,0,0,0,1,212,NA,212,24,NA,24,205,NA,NA,283,10,10,0,0,0,0,210,NA,210,22,NA,22,215,NA,NA,285,10,10,0,0,0,1,214,NA,214,27,NA,27,200,NA,NA,280,0,0,0,0,0,NA
474,1389,C1G0001,Simple Reaction Time,150,0,1.23,ARES_JSC1,1,1.27,150,11/3/2004,2:18:33 AM,32,20,20,0,0,0,0,225,NA,225,30,NA,30,220,NA,NA,266,10,10,0,0,0,0,208,NA,208,13,NA,13,205,NA,NA,288,10,10,0,0,0,0,243,NA,243,32,NA,32,235,NA,NA,246,0,0,0,0,0,NA
475,1398,C1G0001,Simple Reaction Time,151,0,1.23,ARES_JSC1,1,1.27,151,11/4/2004,2:09:53 AM,32,20,20,0,0,0,1,227,NA,227,52,NA,52,210,NA,NA,263,10,10,0,0,0,1,217,NA,217,35,NA,35,210,NA,NA,276,10,10,0,0,0,0,238,NA,238,64,NA,64,220,NA,NA,252,0,0,0,0,0,NA
476,1404,C1G0001,Simple Reaction Time,152,0,1.23,ARES_JSC1,1,1.27,152,11/4/2004,2:12:31 AM,32,20,20,0,0,0,0,217,NA,217,22,NA,22,215,NA,NA,276,10,10,0,0,0,0,223,NA,223,19,NA,19,225,NA,NA,269,10,10,0,0,0,0,211,NA,211,25,NA,25,210,NA,NA,284,0,0,0,0,0,NA
477,1410,C1G0001,Simple Reaction Time,153,0,1.23,ARES_JSC1,1,1.27,153,11/4/2004,2:18:41 AM,31,20,20,0,0,0,0,226,NA,226,31,NA,31,230,NA,NA,265,10,10,0,0,0,0,224,NA,224,19,NA,19,230,NA,NA,267,10,10,0,0,0,0,228,NA,228,40,NA,40,225,NA,NA,263,0,0,0,0,0,NA
478,1422,C1G0001,Simple Reaction Time,154,0,1.23,ARES_JSC1,1,1.27,154,11/5/2004,2:08:33 AM,33,20,20,0,0,0,0,242,NA,242,59,NA,59,230,NA,NA,247,10,10,0,0,0,0,215,NA,215,28,NA,28,210,NA,NA,279,10,10,0,0,0,0,270,NA,270,71,NA,71,235,NA,NA,222,0,0,0,0,0,NA
479,1425,C1G0001,Simple Reaction Time,155,0,1.23,ARES_JSC1,1,1.27,155,11/5/2004,2:12:31 AM,55,20,20,0,0,0,0,254,NA,254,88,NA,88,220,NA,NA,236,10,10,0,0,0,0,222,NA,222,36,NA,36,215,NA,NA,270,10,10,0,0,0,0,286,NA,286,113,NA,113,240,NA,NA,209,0,0,0,0,0,NA
480,1440,C1G0001,Simple Reaction Time,156,0,1.23,ARES_JSC1,1,1.27,156,11/5/2004,2:18:59 AM,35,20,20,0,0,0,0,196,NA,196,25,NA,25,190,NA,NA,306,10,10,0,0,0,0,196,NA,196,34,NA,34,190,NA,NA,306,10,10,0,0,0,0,196,NA,196,14,NA,14,195,NA,NA,306,0,0,0,0,0,NA
481,1443,C1G0001,Simple Reaction Time,157,0,1.23,ARES_JSC1,1,1.27,157,11/6/2004,2:07:26 AM,35,20,20,0,0,0,0,210,NA,210,29,NA,29,220,NA,NA,285,10,10,0,0,0,0,212,NA,212,27,NA,27,215,NA,NA,283,10,10,0,0,0,0,209,NA,209,33,NA,33,230,NA,NA,287,0,0,0,0,0,NA
482,1452,C1G0001,Simple Reaction Time,158,0,1.23,ARES_JSC1,1,1.27,158,11/6/2004,2:12:28 AM,34,20,20,0,0,0,1,204,NA,204,45,NA,45,205,NA,NA,294,10,10,0,0,0,0,203,NA,203,12,NA,12,200,NA,NA,295,10,10,0,0,0,1,205,NA,205,64,NA,64,220,NA,NA,292,0,0,0,0,0,NA
483,1464,C1G0001,Simple Reaction Time,159,0,1.23,ARES_JSC1,1,1.27,159,11/6/2004,2:18:11 AM,33,20,20,0,0,0,0,200,NA,200,54,NA,54,215,NA,NA,299,10,10,0,0,0,0,200,NA,200,48,NA,48,215,NA,NA,300,10,10,0,0,0,0,201,NA,201,61,NA,61,215,NA,NA,298,0,0,0,0,0,NA
484,1476,C1G0001,Simple Reaction Time,160,0,1.23,ARES_JSC1,1,1.27,160,11/7/2004,2:08:01 AM,36,20,20,0,0,0,1,215,NA,215,22,NA,22,220,NA,NA,278,10,10,0,0,0,1,212,NA,212,21,NA,21,220,NA,NA,283,10,10,0,0,0,0,219,NA,219,23,NA,23,220,NA,NA,273,0,0,0,0,0,NA
485,1485,C1G0001,Simple Reaction Time,161,0,1.23,ARES_JSC1,1,1.27,161,11/7/2004,2:16:02 AM,41,20,20,0,0,0,2,221,NA,221,26,NA,26,220,NA,NA,271,10,10,0,0,0,2,219,NA,219,13,NA,13,220,NA,NA,273,10,10,0,0,0,0,223,NA,223,36,NA,36,215,NA,NA,269,0,0,0,0,0,NA
486,1492,C1G0001,Simple Reaction Time,162,0,1.23,ARES_JSC1,1,1.27,162,11/7/2004,2:19:06 AM,33,20,20,0,0,0,1,222,NA,222,27,NA,27,210,NA,NA,270,10,10,0,0,0,1,216,NA,216,28,NA,28,210,NA,NA,277,10,10,0,0,0,0,228,NA,228,25,NA,25,220,NA,NA,263,0,0,0,0,0,NA
487,1501,C1G0001,Simple Reaction Time,163,0,1.23,ARES_JSC1,1,1.27,163,11/9/2004,2:08:31 AM,34,20,20,0,0,0,0,197,NA,197,38,NA,38,190,NA,NA,303,10,10,0,0,0,0,198,NA,198,52,NA,52,195,NA,NA,303,10,10,0,0,0,0,197,NA,197,20,NA,20,190,NA,NA,304,0,0,0,0,0,NA
488,1504,C1G0001,Simple Reaction Time,164,0,1.23,ARES_JSC1,1,1.27,164,11/9/2004,2:16:00 AM,34,20,20,0,0,0,0,229,NA,229,25,NA,25,225,NA,NA,261,10,10,0,0,0,0,229,NA,229,25,NA,25,225,NA,NA,262,10,10,0,0,0,0,230,NA,230,27,NA,27,225,NA,NA,260,0,0,0,0,0,NA
489,1516,C1G0001,Simple Reaction Time,165,0,1.23,ARES_JSC1,1,1.27,165,11/9/2004,2:20:21 AM,33,20,20,0,0,0,0,207,NA,207,45,NA,45,200,NA,NA,289,10,10,0,0,0,0,228,NA,228,57,NA,57,210,NA,NA,263,10,10,0,0,0,0,186,NA,186,10,NA,10,185,NA,NA,322,0,0,0,0,0,NA
490,102,C1G0001,Simple Reaction Time,4,0,1.23,ARES_JSC1,1,1.27,4,1/1/2003,3:00:08 AM,34,20,20,0,0,0,1,241,NA,241,29,NA,29,235,NA,NA,248,10,10,0,0,0,1,232,NA,232,31,NA,31,230,NA,NA,258,10,10,0,0,0,0,251,NA,251,24,NA,24,245,NA,NA,239,0,0,0,0,0,NA
491,114,C1G0001,Simple Reaction Time,5,0,1.23,ARES_JSC1,1,1.27,5,1/1/2003,3:04:43 AM,35,20,20,0,0,0,0,244,NA,244,31,NA,31,230,NA,NA,245,10,10,0,0,0,0,246,NA,246,32,NA,32,235,NA,NA,243,10,10,0,0,0,0,243,NA,243,33,NA,33,230,NA,NA,246,0,0,0,0,0,NA
492,120,C1G0001,Simple Reaction Time,6,0,1.23,ARES_JSC1,1,1.27,6,1/1/2003,3:10:16 AM,38,20,20,0,0,0,0,214,NA,214,26,NA,26,210,NA,NA,279,10,10,0,0,0,0,210,NA,210,29,NA,29,200,NA,NA,285,10,10,0,0,0,0,219,NA,219,24,NA,24,220,NA,NA,273,0,0,0,0,0,NA
493,72,C1G0001,Simple Reaction Time,1,0,1.23,ARES_JSC1,1,1.27,1,1/2/2003,3:14:10 AM,33,20,20,0,0,0,0,270,NA,270,59,NA,59,250,NA,NA,221,10,10,0,0,0,0,266,NA,266,42,NA,42,255,NA,NA,225,10,10,0,0,0,0,275,NA,275,75,NA,75,245,NA,NA,218,0,0,0,0,0,NA
494,87,C1G0001,Simple Reaction Time,2,0,1.23,ARES_JSC1,1,1.27,2,1/2/2003,3:22:24 AM,35,20,20,0,0,0,0,258,NA,258,73,NA,73,240,NA,NA,232,10,10,0,0,0,0,272,NA,272,101,NA,101,240,NA,NA,220,10,10,0,0,0,0,245,NA,245,28,NA,28,240,NA,NA,244,0,0,0,0,0,NA
495,96,C1G0001,Simple Reaction Time,3,0,1.23,ARES_JSC1,1,1.27,3,1/3/2003,3:03:42 AM,35,20,20,0,0,0,0,222,NA,222,55,NA,55,230,NA,NA,270,10,10,0,0,0,0,217,NA,217,78,NA,78,225,NA,NA,276,10,10,0,0,0,0,227,NA,227,16,NA,16,230,NA,NA,264,0,0,0,0,0,NA
496,133,C1G0002,Matching To Sample,7,0,1.23,ARES_JSC1,1,1.27,7,9/13/2004,2:09:50 AM,139,10,10,0,0,0,11,1702,NA,1702,760,NA,760,1520,NA,NA,35,5,5,0,0,0,7,1776,NA,1776,997,NA,997,1355,NA,NA,33,5,5,0,0,0,4,1628,NA,1628,542,NA,542,1440,NA,NA,36,0,0,0,0,0,NA
497,139,C1G0002,Matching To Sample,8,0,1.23,ARES_JSC1,1,1.27,8,9/13/2004,2:13:34 AM,137,10,9,1,0,0,11,1607,930,1540,552,0,563,1405,930,930,35,5,4,1,0,0,7,1362,930,1276,147,0,231,1380,930,930,37,5,5,0,0,0,4,1804,NA,1804,697,NA,697,1565,NA,NA,33,0,0,0,0,0,NA
498,145,C1G0002,Matching To Sample,9,0,1.23,ARES_JSC1,1,1.27,9,9/13/2004,2:18:30 AM,141,10,10,0,0,0,11,1097,NA,1097,332,NA,332,975,NA,NA,54,5,5,0,0,0,7,1030,NA,1030,198,NA,198,950,NA,NA,58,5,5,0,0,0,4,1164,NA,1164,445,NA,445,925,NA,NA,51,0,0,0,0,0,NA
499,154,C1G0002,Matching To Sample,10,0,1.23,ARES_JSC1,1,1.27,10,9/14/2004,2:06:33 AM,152,10,8,2,0,0,11,2533,2765,2580,972,883,912,2385,2765,2765,18,5,3,2,0,0,7,2650,2765,2696,1719,883,1295,1675,2765,2765,13,5,5,0,0,0,4,2464,NA,2464,401,NA,401,2385,NA,NA,24,0,0,0,0,0,NA
500,169,C1G0002,Matching To Sample,11,0,1.23,ARES_JSC1,1,1.27,11,9/14/2004,2:13:13 AM,135,10,9,1,0,0,11,1223,1660,1267,378,0,382,1100,1660,1660,42,5,5,0,0,0,7,1406,NA,1406,430,NA,430,1210,NA,NA,42,5,4,1,0,0,4,995,1660,1128,99,0,309,1000,1660,1660,42,0,0,0,0,0,NA
501,175,C1G0002,Matching To Sample,12,0,1.23,ARES_JSC1,1,1.27,12,9/14/2004,2:18:21 AM,136,10,10,0,0,0,11,1336,NA,1336,665,NA,665,1000,NA,NA,44,5,5,0,0,0,7,1628,NA,1628,859,NA,859,1060,NA,NA,36,5,5,0,0,0,4,1044,NA,1044,212,NA,212,965,NA,NA,57,0,0,0,0,0,NA
502,184,C1G0002,Matching To Sample,13,0,1.23,ARES_JSC1,1,1.27,13,9/15/2004,2:06:40 AM,137,10,9,1,0,0,11,1332,3320,1531,419,0,742,1155,3320,3320,35,5,4,1,0,0,7,1187,3320,1614,196,0,968,1200,3320,3320,29,5,5,0,0,0,4,1448,NA,1448,533,NA,533,1155,NA,NA,41,0,0,0,0,0,NA
503,190,C1G0002,Matching To Sample,14,0,1.23,ARES_JSC1,1,1.27,14,9/15/2004,2:13:26 AM,137,10,10,0,0,0,12,1438,NA,1438,362,NA,362,1335,NA,NA,41,5,5,0,0,0,8,1452,NA,1452,500,NA,500,1165,NA,NA,41,5,5,0,0,0,4,1424,NA,1424,211,NA,211,1300,NA,NA,42,0,0,0,0,0,NA
504,202,C1G0002,Matching To Sample,15,0,1.23,ARES_JSC1,1,1.27,15,9/15/2004,2:18:59 AM,135,10,10,0,0,0,11,1261,NA,1261,372,NA,372,1150,NA,NA,47,5,5,0,0,0,7,1196,NA,1196,488,NA,488,1015,NA,NA,50,5,5,0,0,0,4,1326,NA,1326,249,NA,249,1280,NA,NA,45,0,0,0,0,0,NA
505,211,C1G0002,Matching To Sample,16,0,1.23,ARES_JSC1,1,1.27,16,9/16/2004,2:06:44 AM,139,10,9,1,0,0,11,1557,1640,1566,594,0,561,1385,1640,1640,34,5,4,1,0,0,7,1912,1640,1858,611,0,543,1895,1640,1640,25,5,5,0,0,0,4,1274,NA,1274,447,NA,447,1015,NA,NA,47,0,0,0,0,0,NA
506,220,C1G0002,Matching To Sample,17,0,1.23,ARES_JSC1,1,1.27,17,9/16/2004,2:12:33 AM,136,10,9,1,0,0,11,1260,3190,1453,468,0,753,1070,3190,3190,37,5,5,0,0,0,7,1038,NA,1038,182,NA,182,1005,NA,NA,57,5,4,1,0,0,4,1537,3190,1868,597,0,902,1335,3190,3190,25,0,0,0,0,0,NA
507,229,C1G0002,Matching To Sample,18,0,1.23,ARES_JSC1,1,1.27,18,9/16/2004,2:18:30 AM,134,10,10,0,0,0,11,1101,NA,1101,316,NA,316,1055,NA,NA,54,5,5,0,0,0,7,1030,NA,1030,198,NA,198,990,NA,NA,58,5,5,0,0,0,4,1172,NA,1172,416,NA,416,975,NA,NA,51,0,0,0,0,0,NA
508,238,C1G0002,Matching To Sample,19,0,1.23,ARES_JSC1,1,1.27,19,9/17/2004,2:06:31 AM,142,10,10,0,0,0,11,1783,NA,1783,508,NA,508,1705,NA,NA,33,5,5,0,0,0,7,1442,NA,1442,343,NA,343,1295,NA,NA,41,5,5,0,0,0,4,2124,NA,2124,415,NA,415,2015,NA,NA,28,0,0,0,0,0,NA
509,247,C1G0002,Matching To Sample,20,0,1.23,ARES_JSC1,1,1.27,20,9/17/2004,2:12:43 AM,135,10,10,0,0,0,11,1242,NA,1242,293,NA,293,1340,NA,NA,48,5,5,0,0,0,7,1364,NA,1364,249,NA,249,1390,NA,NA,43,5,5,0,0,0,4,1120,NA,1120,306,NA,306,1035,NA,NA,53,0,0,0,0,0,NA
510,256,C1G0002,Matching To Sample,21,0,1.23,ARES_JSC1,1,1.27,21,9/17/2004,2:19:13 AM,136,10,9,1,0,0,11,1233,2120,1322,326,0,416,1130,2120,2120,40,5,4,1,0,0,7,1290,2120,1456,267,0,437,1235,2120,2120,32,5,5,0,0,0,4,1188,NA,1188,392,NA,392,1010,NA,NA,50,0,0,0,0,0,NA
511,265,C1G0002,Matching To Sample,22,0,1.23,ARES_JSC1,1,1.27,22,9/18/2004,2:06:46 AM,146,10,10,0,0,0,11,1502,NA,1502,553,NA,553,1305,NA,NA,39,5,5,0,0,0,7,1490,NA,1490,639,NA,639,1120,NA,NA,40,5,5,0,0,0,4,1514,NA,1514,529,NA,529,1305,NA,NA,39,0,0,0,0,0,NA
512,271,C1G0002,Matching To Sample,23,0,1.23,ARES_JSC1,1,1.27,23,9/18/2004,2:12:49 AM,135,10,10,0,0,0,11,1466,NA,1466,560,NA,560,1285,NA,NA,40,5,5,0,0,0,7,1416,NA,1416,641,NA,641,1045,NA,NA,42,5,5,0,0,0,4,1516,NA,1516,538,NA,538,1285,NA,NA,39,0,0,0,0,0,NA
513,280,C1G0002,Matching To Sample,24,0,1.23,ARES_JSC1,1,1.27,24,9/18/2004,2:18:17 AM,137,10,9,1,0,0,11,1456,2160,1527,424,0,457,1305,2160,2160,35,5,5,0,0,0,7,1626,NA,1626,477,NA,477,1305,NA,NA,36,5,4,1,0,0,4,1245,2160,1428,259,0,466,1250,2160,2160,33,0,0,0,0,0,NA
514,289,C1G0002,Matching To Sample,25,0,1.23,ARES_JSC1,1,1.27,25,9/19/2004,2:07:18 AM,135,10,10,0,0,0,11,1133,NA,1133,271,NA,271,1055,NA,NA,52,5,5,0,0,0,7,1104,NA,1104,175,NA,175,1055,NA,NA,54,5,5,0,0,0,4,1162,NA,1162,364,NA,364,975,NA,NA,51,0,0,0,0,0,NA
515,304,C1G0002,Matching To Sample,26,0,1.23,ARES_JSC1,1,1.27,26,9/19/2004,2:12:34 AM,133,10,10,0,0,0,11,1138,NA,1138,243,NA,243,1130,NA,NA,52,5,5,0,0,0,7,996,NA,996,214,NA,214,900,NA,NA,60,5,5,0,0,0,4,1280,NA,1280,191,NA,191,1230,NA,NA,46,0,0,0,0,0,NA
516,310,C1G0002,Matching To Sample,27,0,1.23,ARES_JSC1,1,1.27,27,9/19/2004,2:18:23 AM,136,10,10,0,0,0,11,1431,NA,1431,470,NA,470,1340,NA,NA,41,5,5,0,0,0,7,1546,NA,1546,579,NA,579,1465,NA,NA,38,5,5,0,0,0,4,1316,NA,1316,359,NA,359,1145,NA,NA,45,0,0,0,0,0,NA
517,319,C1G0002,Matching To Sample,28,0,1.23,ARES_JSC1,1,1.27,28,9/21/2004,2:18:17 AM,138,10,9,1,0,0,11,1466,960,1416,507,0,504,1290,960,960,38,5,5,0,0,0,7,1582,NA,1582,489,NA,489,1485,NA,NA,37,5,4,1,0,0,4,1322,960,1250,564,0,515,1135,960,960,38,0,0,0,0,0,NA
518,325,C1G0002,Matching To Sample,29,0,1.23,ARES_JSC1,1,1.27,29,9/22/2004,2:06:18 AM,135,10,10,0,0,0,11,1234,NA,1234,390,NA,390,1145,NA,NA,48,5,5,0,0,0,7,940,NA,940,183,NA,183,860,NA,NA,63,5,5,0,0,0,4,1528,NA,1528,306,NA,306,1510,NA,NA,39,0,0,0,0,0,NA
519,337,C1G0002,Matching To Sample,30,0,1.23,ARES_JSC1,1,1.27,30,9/22/2004,2:12:33 AM,138,10,9,1,0,0,11,1478,1710,1502,483,0,461,1230,1710,1710,35,5,4,1,0,0,7,1357,1710,1428,381,0,365,1230,1710,1710,33,5,5,0,0,0,4,1576,NA,1576,576,NA,576,1260,NA,NA,38,0,0,0,0,0,NA
520,346,C1G0002,Matching To Sample,31,0,1.23,ARES_JSC1,1,1.27,31,9/22/2004,2:18:58 AM,137,10,10,0,0,0,11,1359,NA,1359,361,NA,361,1270,NA,NA,44,5,5,0,0,0,7,1128,NA,1128,130,NA,130,1040,NA,NA,53,5,5,0,0,0,4,1590,NA,1590,378,NA,378,1500,NA,NA,37,0,0,0,0,0,NA
521,348,C1G0002,Matching To Sample,31,0,1.23,ARES_JSC1,1,1.27,31,9/22/2004,2:19:04 AM,137,10,10,0,0,0,11,1537,NA,1537,506,NA,506,1335,NA,NA,39,5,5,0,0,0,7,1596,NA,1596,616,NA,616,1240,NA,NA,37,5,5,0,0,0,4,1478,NA,1478,433,NA,433,1245,NA,NA,40,0,0,0,0,0,NA
522,360,C1G0002,Matching To Sample,32,0,1.23,ARES_JSC1,1,1.27,32,9/23/2004,2:08:04 AM,136,10,9,1,0,0,11,1468,2240,1546,416,0,462,1435,2240,2240,34,5,4,1,0,0,7,1590,2240,1720,225,0,350,1655,2240,2240,27,5,5,0,0,0,4,1372,NA,1372,531,NA,531,1100,NA,NA,43,0,0,0,0,0,NA
523,366,C1G0002,Matching To Sample,33,0,1.23,ARES_JSC1,1,1.27,33,9/23/2004,2:12:20 AM,137,10,9,1,0,0,11,1230,3070,1414,379,0,683,1150,3070,3070,38,5,4,1,0,0,7,1440,3070,1766,447,0,825,1460,3070,3070,27,5,5,0,0,0,4,1062,NA,1062,242,NA,242,960,NA,NA,56,0,0,0,0,0,NA
524,375,C1G0002,Matching To Sample,34,0,1.23,ARES_JSC1,1,1.27,34,9/23/2004,2:19:13 AM,135,10,8,2,0,0,11,1172,1690,1276,304,664,410,1140,1690,1690,37,5,4,1,0,0,7,1175,2160,1372,147,0,458,1215,2160,2160,34,5,4,1,0,0,4,1170,1220,1180,441,0,382,1015,1220,1220,40,0,0,0,0,0,NA
525,381,C1G0002,Matching To Sample,35,0,1.23,ARES_JSC1,1,1.27,35,9/24/2004,2:07:44 AM,138,10,8,2,0,0,11,1403,1465,1416,582,742,571,1245,1465,1465,33,5,4,1,0,0,7,1162,940,1118,395,0,356,1125,940,940,42,5,4,1,0,0,4,1645,1990,1714,693,0,620,1505,1990,1990,28,0,0,0,0,0,NA
526,393,C1G0002,Matching To Sample,36,0,1.23,ARES_JSC1,1,1.27,36,9/24/2004,2:12:47 AM,137,10,10,0,0,0,11,1485,NA,1485,466,NA,466,1460,NA,NA,40,5,5,0,0,0,7,1294,NA,1294,507,NA,507,1135,NA,NA,46,5,5,0,0,0,4,1676,NA,1676,375,NA,375,1625,NA,NA,35,0,0,0,0,0,NA
527,399,C1G0002,Matching To Sample,37,0,1.23,ARES_JSC1,1,1.27,37,9/24/2004,2:18:22 AM,133,10,10,0,0,0,11,1133,NA,1133,400,NA,400,995,NA,NA,52,5,5,0,0,0,7,1304,NA,1304,498,NA,498,1095,NA,NA,46,5,5,0,0,0,4,962,NA,962,201,NA,201,865,NA,NA,62,0,0,0,0,0,NA
528,412,C1G0002,Matching To Sample,38,0,1.23,ARES_JSC1,1,1.27,38,9/25/2004,2:08:51 AM,146,10,10,0,0,0,11,1397,NA,1397,351,NA,351,1345,NA,NA,42,5,5,0,0,0,7,1266,NA,1266,249,NA,249,1145,NA,NA,47,5,5,0,0,0,4,1528,NA,1528,415,NA,415,1320,NA,NA,39,0,0,0,0,0,NA
529,418,C1G0002,Matching To Sample,39,0,1.23,ARES_JSC1,1,1.27,39,9/25/2004,2:13:17 AM,135,10,9,1,0,0,11,1092,2110,1194,205,0,375,1060,2110,2110,45,5,4,1,0,0,7,1092,2110,1296,145,0,472,1110,2110,2110,37,5,5,0,0,0,4,1092,NA,1092,262,NA,262,1005,NA,NA,54,0,0,0,0,0,NA
530,430,C1G0002,Matching To Sample,40,0,1.23,ARES_JSC1,1,1.27,40,9/25/2004,2:18:57 AM,134,10,10,0,0,0,11,1234,NA,1234,402,NA,402,1065,NA,NA,48,5,5,0,0,0,7,1022,NA,1022,149,NA,149,990,NA,NA,58,5,5,0,0,0,4,1446,NA,1446,479,NA,479,1130,NA,NA,41,0,0,0,0,0,NA
531,436,C1G0002,Matching To Sample,41,0,1.23,ARES_JSC1,1,1.27,41,9/26/2004,2:10:07 AM,145,10,8,2,0,0,11,1612,1525,1595,667,657,628,1450,1525,1525,30,5,4,1,0,0,7,1632,1060,1518,893,0,815,1320,1060,1060,31,5,4,1,0,0,4,1592,1990,1672,489,0,459,1535,1990,1990,28,0,0,0,0,0,NA
532,445,C1G0002,Matching To Sample,42,0,1.23,ARES_JSC1,1,1.27,42,9/26/2004,2:13:09 AM,132,10,10,0,0,0,11,1018,NA,1018,275,NA,275,925,NA,NA,58,5,5,0,0,0,7,958,NA,958,104,NA,104,930,NA,NA,62,5,5,0,0,0,4,1078,NA,1078,388,NA,388,920,NA,NA,55,0,0,0,0,0,NA
533,454,C1G0002,Matching To Sample,43,0,1.23,ARES_JSC1,1,1.27,43,9/26/2004,2:20:39 AM,137,10,10,0,0,0,11,1316,NA,1316,299,NA,299,1200,NA,NA,45,5,5,0,0,0,7,1434,NA,1434,377,NA,377,1390,NA,NA,41,5,5,0,0,0,4,1198,NA,1198,153,NA,153,1145,NA,NA,50,0,0,0,0,0,NA
534,463,C1G0002,Matching To Sample,44,0,1.23,ARES_JSC1,1,1.27,44,9/27/2004,2:07:23 AM,134,10,10,0,0,0,11,1312,NA,1312,343,NA,343,1200,NA,NA,45,5,5,0,0,0,7,1352,NA,1352,413,NA,413,1135,NA,NA,44,5,5,0,0,0,4,1272,NA,1272,299,NA,299,1135,NA,NA,47,0,0,0,0,0,NA
535,475,C1G0002,Matching To Sample,45,0,1.23,ARES_JSC1,1,1.27,45,9/27/2004,2:12:23 AM,133,10,10,0,0,0,11,1173,NA,1173,427,NA,427,940,NA,NA,51,5,5,0,0,0,7,1114,NA,1114,475,NA,475,890,NA,NA,53,5,5,0,0,0,4,1232,NA,1232,419,NA,419,1000,NA,NA,48,0,0,0,0,0,NA
536,479,C1G0002,Matching To Sample,46,0,1.23,ARES_JSC1,1,1.27,46,9/27/2004,2:18:43 AM,134,10,9,1,0,0,11,1105,1310,1126,292,0,283,960,1310,1310,47,5,4,1,0,0,7,985,1310,1050,86,0,163,960,1310,1310,45,5,5,0,0,0,4,1202,NA,1202,373,NA,373,985,NA,NA,49,0,0,0,0,0,NA
537,485,C1G0002,Matching To Sample,47,0,1.23,ARES_JSC1,1,1.27,47,9/28/2004,2:07:41 AM,136,10,9,1,0,0,11,1417,2190,1495,414,0,461,1470,2190,2190,36,5,5,0,0,0,7,1400,NA,1400,547,NA,547,1225,NA,NA,42,5,4,1,0,0,4,1440,2190,1590,240,0,394,1470,2190,2190,30,0,0,0,0,0,NA
538,494,C1G0002,Matching To Sample,48,0,1.23,ARES_JSC1,1,1.27,48,9/28/2004,2:14:05 AM,138,10,9,1,0,0,11,1526,2240,1598,557,0,571,1350,2240,2240,33,5,5,0,0,0,7,1284,NA,1284,334,NA,334,1175,NA,NA,46,5,4,1,0,0,4,1830,2240,1912,676,0,613,1815,2240,2240,25,0,0,0,0,0,NA
