ID,Record,Subject,Test,Session,Rep,TestVer,Battery,BatVer,AresVer,Seed,Start_Date,Start_Time,Dur,Stim,Cor,Err,Imp,Lap,ITI,mRTC,mRTE,mRTA,sdRTC,sdRTE,sdRTA,medRTC,medRTE,medRTA,TPut,Stim1,Cor1,Err1,Imp1,Lap1,ITI1,mRTC1,mRTE1,mRTA1,sdRTC1,sdRTE1,sdRTA1,medRTC1,medRTE1,medRTA1,TPut1,Stim2,Cor2,Err2,Imp2,Lap2,ITI2,mRTC2,mRTE2,mRTA2,sdRTC2,sdRTE2,sdRTA2,medRTC2,medRTE2,medRTA2,TPut2,spare1,spare2,spare3,spare4,spare5,sparestring
144,1462,C1G0003,Matching To Sample,143,0,1.23,ARES_JSC1,1,1.27,143,2020-11-06,17:59,165,10,8,2,0,0,11,2687,1985,2547,2242,431,2005,1725,1985,1985,18,5,4,1,0,0,7,3122,1680,2834,3256,0,2893,1565,1680,1680,16,5,4,1,0,0,4,2252,2290,2260,789,0,684,2175,2290,2290,21,0,0,0,0,0,NA
145,1471,C1G0003,Matching To Sample,144,0,1.23,ARES_JSC1,1,1.27,144,2020-11-07,07:16,131,10,10,0,0,0,11,1014,NA,1014,415,NA,415,915,NA,NA,59,5,5,0,0,0,7,1052,NA,1052,530,NA,530,755,NA,NA,57,5,5,0,0,0,4,976,NA,976,322,NA,322,860,NA,NA,61,0,0,0,0,0,NA
146,1483,C1G0003,Matching To Sample,145,0,1.23,ARES_JSC1,1,1.27,145,2020-11-07,13:28,195,10,10,0,0,0,11,4055,NA,4055,6181,NA,6181,2425,NA,NA,14,5,5,0,0,0,7,5864,NA,5864,8757,NA,8757,1870,NA,NA,10,5,5,0,0,0,4,2246,NA,2246,1048,NA,1048,1800,NA,NA,26,0,0,0,0,0,NA
147,1499,C1G0003,Matching To Sample,146,0,1.23,ARES_JSC1,1,1.27,146,2020-11-09,08:06,148,10,9,1,0,0,11,1793,4030,2017,1144,0,1290,1265,4030,4030,26,5,4,1,0,0,7,1297,4030,1844,275,0,1245,1285,4030,4030,26,5,5,0,0,0,4,2190,NA,2190,1456,NA,1456,1195,NA,NA,27,0,0,0,0,0,NA
148,1514,C1G0003,Matching To Sample,147,0,1.23,ARES_JSC1,1,1.27,147,2020-11-09,20:05,141,10,10,0,0,0,11,1808,NA,1808,510,NA,510,1665,NA,NA,33,5,5,0,0,0,7,1568,NA,1568,273,NA,273,1420,NA,NA,38,5,5,0,0,0,4,2048,NA,2048,607,NA,607,1815,NA,NA,29,0,0,0,0,0,NA
149,100,C1G0003,Matching To Sample,4,0,1.23,ARES_JSC1,1,1.27,4,2020-01-01,00:02,139,10,10,0,0,0,11,1442,NA,1442,328,NA,328,1390,NA,NA,41,5,5,0,0,0,7,1370,NA,1370,237,NA,237,1280,NA,NA,43,5,5,0,0,0,4,1514,NA,1514,415,NA,415,1390,NA,NA,39,0,0,0,0,0,NA
150,109,C1G0003,Matching To Sample,5,0,1.23,ARES_JSC1,1,1.27,5,2020-01-01,04:29,139,10,10,0,0,0,11,1598,NA,1598,260,NA,260,1535,NA,NA,37,5,5,0,0,0,7,1674,NA,1674,335,NA,335,1505,NA,NA,35,5,5,0,0,0,4,1522,NA,1522,160,NA,160,1480,NA,NA,39,0,0,0,0,0,NA
151,118,C1G0003,Matching To Sample,6,0,1.23,ARES_JSC1,1,1.27,6,2020-01-01,10:10,142,10,10,0,0,0,11,1848,NA,1848,442,NA,442,1865,NA,NA,32,5,5,0,0,0,7,1902,NA,1902,142,NA,142,1865,NA,NA,31,5,5,0,0,0,4,1794,NA,1794,641,NA,641,1535,NA,NA,33,0,0,0,0,0,NA
152,79,C1G0003,Matching To Sample,1,0,1.23,ARES_JSC1,1,1.27,1,2020-01-02,14:28,151,10,10,0,0,0,11,2339,NA,2339,568,NA,568,2315,NA,NA,25,5,5,0,0,0,7,2166,NA,2166,350,NA,350,2205,NA,NA,27,5,5,0,0,0,4,2512,NA,2512,728,NA,728,2295,NA,NA,23,0,0,0,0,0,NA
153,82,C1G0003,Matching To Sample,2,0,1.23,ARES_JSC1,1,1.27,2,2020-01-02,21:55,145,10,10,0,0,0,11,1830,NA,1830,522,NA,522,1640,NA,NA,32,5,5,0,0,0,7,2152,NA,2152,570,NA,570,1900,NA,NA,27,5,5,0,0,0,4,1508,NA,1508,170,NA,170,1500,NA,NA,39,0,0,0,0,0,NA
154,94,C1G0003,Matching To Sample,3,0,1.23,ARES_JSC1,1,1.27,3,2020-01-03,03:15,142,10,10,0,0,0,11,1804,NA,1804,619,NA,619,1655,NA,NA,33,5,5,0,0,0,7,1894,NA,1894,885,NA,885,1565,NA,NA,31,5,5,0,0,0,4,1714,NA,1714,240,NA,240,1630,NA,NA,35,0,0,0,0,0,NA
155,128,C1G0003,Running Memory,7,0,1.24,ARES_JSC1,1,1.27,7,2020-09-13,09:39,152,80,77,3,0,0,88,447,576,451,112,209,118,430,495,495,127,40,40,0,0,0,49,470,NA,470,126,NA,126,455,NA,NA,127,40,37,3,0,0,39,421,576,433,91,209,107,400,495,495,128,0,0,0,0,0,NA
156,143,C1G0003,Running Memory,8,0,1.24,ARES_JSC1,1,1.27,8,2020-09-13,13:44,152,80,79,1,0,0,88,468,510,469,113,0,113,450,510,510,126,40,40,0,0,0,49,452,NA,452,100,NA,100,445,NA,NA,132,40,39,1,0,0,39,486,510,486,124,0,123,450,510,510,120,0,0,0,0,0,NA
157,149,C1G0003,Running Memory,9,0,1.24,ARES_JSC1,1,1.27,9,2020-09-13,18:39,150,80,80,0,0,0,88,438,NA,438,87,NA,87,440,NA,NA,136,40,40,0,0,0,49,452,NA,452,84,NA,84,445,NA,NA,132,40,40,0,0,0,39,424,NA,424,89,NA,89,415,NA,NA,141,0,0,0,0,0,NA
158,158,C1G0003,Running Memory,10,0,1.24,ARES_JSC1,1,1.27,10,2020-09-14,06:45,153,80,79,1,0,0,88,478,840,482,107,0,113,455,840,840,122,40,39,1,0,0,49,477,840,486,121,0,133,450,840,840,120,40,40,0,0,0,39,479,NA,479,92,NA,92,465,NA,NA,125,0,0,0,0,0,NA
159,164,C1G0003,Running Memory,11,0,1.24,ARES_JSC1,1,1.27,11,2020-09-14,12:59,152,79,78,1,0,1,88,427,300,425,83,0,84,410,300,300,127,40,39,1,0,0,49,428,300,425,82,0,83,410,300,300,137,39,39,0,0,1,39,426,NA,426,85,NA,85,410,NA,NA,119,0,0,0,0,0,NA
160,173,C1G0003,Running Memory,12,0,1.24,ARES_JSC1,1,1.27,12,2020-09-14,18:17,153,80,79,1,0,0,88,435,750,439,102,0,107,410,750,750,134,40,39,1,0,0,49,437,750,445,89,0,101,415,750,750,131,40,40,0,0,0,39,432,NA,432,115,NA,115,390,NA,NA,138,0,0,0,0,0,NA
161,188,C1G0003,Running Memory,13,0,1.24,ARES_JSC1,1,1.27,13,2020-09-15,06:49,158,79,78,1,0,1,88,467,990,473,115,0,128,430,990,990,115,40,40,0,0,0,49,431,NA,431,77,NA,77,410,NA,NA,139,39,38,1,0,1,39,505,990,517,136,0,155,475,990,990,98,0,0,0,0,0,NA
162,197,C1G0003,Running Memory,14,0,1.24,ARES_JSC1,1,1.27,14,2020-09-15,15:33,151,79,78,1,0,1,88,430,320,428,115,0,115,405,320,320,126,40,40,0,0,0,49,421,NA,421,122,NA,122,395,NA,NA,142,39,38,1,0,1,39,439,320,436,108,0,109,430,320,320,113,0,0,0,0,0,NA
163,206,C1G0003,Running Memory,15,0,1.24,ARES_JSC1,1,1.27,15,2020-09-15,19:09,151,80,80,0,0,0,88,418,NA,418,76,NA,76,405,NA,NA,143,40,40,0,0,0,49,424,NA,424,77,NA,77,420,NA,NA,141,40,40,0,0,0,39,413,NA,413,76,NA,76,395,NA,NA,145,0,0,0,0,0,NA
164,215,C1G0003,Running Memory,16,0,1.24,ARES_JSC1,1,1.27,16,2020-09-16,06:57,151,79,78,1,0,1,88,452,500,453,98,0,97,435,500,500,120,40,39,1,0,0,49,443,500,444,88,0,88,415,500,500,131,39,39,0,0,1,39,462,NA,462,107,NA,107,440,NA,NA,111,0,0,0,0,0,NA
165,218,C1G0003,Running Memory,17,0,1.24,ARES_JSC1,1,1.27,17,2020-09-16,12:14,155,78,77,1,0,2,88,460,710,463,104,0,107,435,710,710,109,38,38,0,0,2,49,457,NA,457,94,NA,94,435,NA,NA,97,40,39,1,0,0,39,462,710,469,114,0,119,435,710,710,124,0,0,0,0,0,NA
166,227,C1G0003,Running Memory,18,0,1.24,ARES_JSC1,1,1.27,18,2020-09-16,18:25,157,80,79,1,0,0,88,419,300,418,78,0,78,400,300,300,141,40,40,0,0,0,49,411,NA,411,79,NA,79,390,NA,NA,145,40,39,1,0,0,39,427,300,424,77,0,78,415,300,300,137,0,0,0,0,0,NA
167,242,C1G0003,Running Memory,19,0,1.24,ARES_JSC1,1,1.27,19,2020-09-17,06:41,158,79,77,2,0,1,88,464,475,464,136,176,135,430,475,475,116,39,38,1,0,1,49,436,350,433,121,0,120,415,350,350,114,40,39,1,0,0,39,491,600,494,145,0,144,460,600,600,118,0,0,0,0,0,NA
168,251,C1G0003,Running Memory,20,0,1.24,ARES_JSC1,1,1.27,20,2020-09-17,12:53,148,80,80,0,0,0,88,392,NA,392,68,NA,68,380,NA,NA,152,40,40,0,0,0,49,387,NA,387,50,NA,50,385,NA,NA,155,40,40,0,0,0,39,398,NA,398,83,NA,83,380,NA,NA,150,0,0,0,0,0,NA
169,254,C1G0003,Running Memory,21,0,1.24,ARES_JSC1,1,1.27,21,2020-09-17,19:09,149,79,78,1,0,1,88,411,440,412,76,0,75,400,440,440,131,39,38,1,0,1,49,417,440,417,83,0,82,395,440,440,118,40,40,0,0,0,39,406,NA,406,69,NA,69,400,NA,NA,147,0,0,0,0,0,NA
170,269,C1G0003,Running Memory,22,0,1.24,ARES_JSC1,1,1.27,22,2020-09-18,06:56,150,80,79,1,0,0,88,431,550,432,84,0,85,410,550,550,136,40,40,0,0,0,49,430,NA,430,85,NA,85,405,NA,NA,139,40,39,1,0,0,39,432,550,435,85,0,86,420,550,550,134,0,0,0,0,0,NA
171,275,C1G0003,Running Memory,23,0,1.24,ARES_JSC1,1,1.27,23,2020-09-18,13:09,148,80,79,1,0,0,88,424,340,423,83,0,83,405,340,340,140,40,39,1,0,0,49,428,340,426,93,0,92,395,340,340,137,40,40,0,0,0,39,420,NA,420,73,NA,73,420,NA,NA,142,0,0,0,0,0,NA
172,287,C1G0003,Running Memory,24,0,1.24,ARES_JSC1,1,1.27,24,2020-09-18,21:58,146,80,77,3,0,0,88,406,606,413,85,292,103,390,445,445,139,40,39,1,0,0,49,375,360,375,57,0,56,370,360,360,155,40,38,2,0,0,39,437,730,452,98,282,123,400,730,730,125,0,0,0,0,0,NA
173,293,C1G0003,Running Memory,25,0,1.24,ARES_JSC1,1,1.27,25,2020-09-19,08:10,146,80,80,0,0,0,88,412,NA,412,115,NA,115,385,NA,NA,145,40,40,0,0,0,49,387,NA,387,95,NA,95,365,NA,NA,154,40,40,0,0,0,39,437,NA,437,128,NA,128,415,NA,NA,137,0,0,0,0,0,NA
174,302,C1G0003,Running Memory,26,0,1.24,ARES_JSC1,1,1.27,26,2020-09-19,12:30,145,80,80,0,0,0,88,394,NA,394,84,NA,84,380,NA,NA,152,40,40,0,0,0,49,383,NA,383,69,NA,69,380,NA,NA,156,40,40,0,0,0,39,405,NA,405,97,NA,97,380,NA,NA,148,0,0,0,0,0,NA
175,314,C1G0003,Running Memory,27,0,1.24,ARES_JSC1,1,1.27,27,2020-09-19,18:33,154,78,77,1,0,2,88,444,370,443,123,0,122,425,370,370,113,38,37,1,0,2,49,458,370,456,147,0,146,430,370,370,95,40,40,0,0,0,39,431,NA,431,95,NA,95,420,NA,NA,139,0,0,0,0,0,NA
176,317,C1G0003,Running Memory,28,0,1.24,ARES_JSC1,1,1.27,28,2020-09-21,18:12,148,80,79,1,0,0,88,398,390,398,79,0,78,380,390,390,148,40,40,0,0,0,49,389,NA,389,59,NA,59,380,NA,NA,154,40,39,1,0,0,39,408,390,407,94,0,93,385,390,390,143,0,0,0,0,0,NA
177,332,C1G0003,Running Memory,29,0,1.24,ARES_JSC1,1,1.27,29,2020-09-22,06:37,165,77,72,5,0,3,87,527,700,538,138,139,144,500,620,620,85,39,38,1,0,1,49,527,880,536,157,0,165,525,880,880,95,38,34,4,0,2,38,527,655,541,117,110,121,500,620,620,76,0,0,0,0,0,NA
178,341,C1G0003,Running Memory,30,0,1.24,ARES_JSC1,1,1.27,30,2020-09-22,12:45,149,80,75,5,0,0,88,407,518,414,100,228,113,375,405,405,135,40,37,3,0,0,49,384,446,389,83,217,95,360,325,325,142,40,38,2,0,0,39,430,625,439,111,275,124,400,625,625,129,0,0,0,0,0,NA
179,344,C1G0003,Running Memory,31,0,1.24,ARES_JSC1,1,1.27,31,2020-09-22,18:53,159,77,72,5,0,3,88,476,556,482,137,245,145,445,425,425,93,38,35,3,0,2,49,505,680,519,146,245,158,485,560,560,81,39,37,2,0,1,39,449,370,445,123,70,122,400,370,370,108,0,0,0,0,0,NA
180,358,C1G0003,Running Memory,32,0,1.24,ARES_JSC1,1,1.27,32,2020-09-23,07:49,161,72,71,1,0,8,83,504,590,505,170,0,169,435,590,590,70,38,37,1,0,2,48,442,590,446,125,0,126,415,590,590,96,34,34,0,0,6,35,570,NA,570,188,NA,188,505,NA,NA,54,0,0,0,0,0,NA
181,364,C1G0003,Running Memory,33,0,1.24,ARES_JSC1,1,1.27,33,2020-09-23,12:15,149,80,80,0,0,0,88,402,NA,402,88,NA,88,390,NA,NA,148,40,40,0,0,0,49,405,NA,405,100,NA,100,390,NA,NA,148,40,40,0,0,0,39,400,NA,400,75,NA,75,390,NA,NA,149,0,0,0,0,0,NA
182,373,C1G0003,Running Memory,34,0,1.24,ARES_JSC1,1,1.27,34,2020-09-23,18:53,149,70,69,1,0,10,78,401,290,399,108,0,108,360,290,290,71,32,32,0,0,8,41,408,NA,408,114,NA,114,370,NA,NA,51,38,37,1,0,2,37,394,290,392,104,0,104,350,290,290,106,0,0,0,0,0,NA
183,388,C1G0003,Running Memory,35,0,1.24,ARES_JSC1,1,1.27,35,2020-09-24,08:06,161,64,64,0,0,16,74,449,NA,449,121,NA,121,415,NA,NA,50,38,38,0,0,2,47,466,NA,466,124,NA,124,425,NA,NA,96,26,26,0,0,14,27,424,NA,424,114,NA,114,405,NA,NA,29,0,0,0,0,0,NA
184,397,C1G0003,Running Memory,36,0,1.24,ARES_JSC1,1,1.27,36,2020-09-24,12:58,150,68,68,0,0,12,76,373,NA,373,76,NA,76,360,NA,NA,66,31,31,0,0,9,40,362,NA,362,69,NA,69,355,NA,NA,48,37,37,0,0,3,36,382,NA,382,82,NA,82,375,NA,NA,95,0,0,0,0,0,NA
185,410,C1G0003,Running Memory,37,0,1.24,ARES_JSC1,1,1.27,37,2020-09-25,08:25,152,80,79,1,0,0,88,395,300,394,70,0,71,385,300,300,150,40,40,0,0,0,49,390,NA,390,62,NA,62,375,NA,NA,153,40,39,1,0,0,39,400,300,397,78,0,79,390,300,300,147,0,0,0,0,0,NA
186,422,C1G0003,Running Memory,38,0,1.24,ARES_JSC1,1,1.27,38,2020-09-25,13:27,147,73,69,4,0,7,81,405,472,409,108,206,114,380,450,450,81,33,32,1,0,7,42,411,340,409,120,0,119,390,340,340,55,40,37,3,0,0,39,400,516,409,98,228,112,380,415,415,135,0,0,0,0,0,NA
187,428,C1G0003,Running Memory,39,0,1.24,ARES_JSC1,1,1.27,39,2020-09-25,18:44,150,77,76,1,0,3,85,415,560,417,91,0,92,385,560,560,110,40,40,0,0,0,49,396,NA,396,75,NA,75,380,NA,NA,151,37,36,1,0,3,36,436,560,440,104,0,105,405,560,560,85,0,0,0,0,0,NA
188,434,C1G0003,Running Memory,40,0,1.24,ARES_JSC1,1,1.27,40,2020-09-26,10:02,152,80,80,0,0,0,88,455,NA,455,118,NA,118,430,NA,NA,131,40,40,0,0,0,49,439,NA,439,113,NA,113,400,NA,NA,136,40,40,0,0,0,39,472,NA,472,122,NA,122,450,NA,NA,127,0,0,0,0,0,NA
189,449,C1G0003,Running Memory,41,0,1.24,ARES_JSC1,1,1.27,41,2020-09-26,13:19,168,68,60,8,0,12,81,546,555,547,171,158,168,515,555,555,49,35,30,5,0,5,46,579,472,563,172,126,169,530,415,415,51,33,30,3,0,7,35,513,693,529,166,100,168,480,640,640,46,0,0,0,0,0,NA
190,458,C1G0003,Running Memory,42,0,1.24,ARES_JSC1,1,1.27,42,2020-09-26,20:52,149,79,64,15,0,1,88,429,332,411,147,111,145,385,280,280,108,39,34,5,0,1,49,471,374,458,159,179,162,415,270,270,97,40,30,10,0,0,39,382,312,364,117,61,109,370,285,285,123,0,0,0,0,0,NA
191,461,C1G0003,Running Memory,43,0,1.24,ARES_JSC1,1,1.27,43,2020-09-27,07:15,166,77,74,3,0,3,87,533,713,540,130,116,133,510,650,650,87,39,38,1,0,1,49,533,610,535,142,0,140,500,610,610,95,38,36,2,0,2,38,534,765,546,118,106,127,515,765,765,80,0,0,0,0,0,NA
192,470,C1G0003,Running Memory,44,0,1.24,ARES_JSC1,1,1.27,44,2020-09-27,12:11,152,80,80,0,0,0,88,454,NA,454,114,NA,114,425,NA,NA,131,40,40,0,0,0,49,459,NA,459,94,NA,94,445,NA,NA,130,40,40,0,0,0,39,450,NA,450,131,NA,131,405,NA,NA,133,0,0,0,0,0,NA
193,492,C1G0003,Running Memory,45,0,1.24,ARES_JSC1,1,1.27,45,2020-09-28,08:54,157,80,80,0,0,0,88,481,NA,481,109,NA,109,455,NA,NA,124,40,40,0,0,0,49,499,NA,499,117,NA,117,470,NA,NA,120,40,40,0,0,0,39,462,NA,462,97,NA,97,440,NA,NA,129,0,0,0,0,0,NA
194,501,C1G0003,Running Memory,46,0,1.24,ARES_JSC1,1,1.27,46,2020-09-28,14:56,155,79,75,4,0,1,88,469,460,468,116,129,116,440,430,430,112,39,39,0,0,1,49,495,NA,495,127,NA,127,455,NA,NA,104,40,36,4,0,0,39,441,460,443,97,129,99,425,430,430,121,0,0,0,0,0,NA
195,510,C1G0003,Running Memory,47,0,1.24,ARES_JSC1,1,1.27,47,2020-09-28,18:38,155,80,79,1,0,0,88,436,760,440,99,0,104,425,760,760,134,40,39,1,0,0,49,438,760,446,99,0,110,445,760,760,131,40,40,0,0,0,39,435,NA,435,99,NA,99,415,NA,NA,137,0,0,0,0,0,NA
196,516,C1G0003,Running Memory,48,0,1.24,ARES_JSC1,1,1.27,48,2020-09-29,06:47,167,34,33,1,0,30,44,657,800,661,159,0,159,635,800,800,17,34,33,1,0,6,44,657,800,661,159,0,159,635,800,800,48,0,0,0,0,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA
197,522,C1G0003,Running Memory,49,0,1.24,ARES_JSC1,1,1.27,49,2020-09-29,12:16,195,69,64,5,0,11,78,465,420,462,161,234,165,415,270,270,59,33,32,1,0,7,43,465,790,475,160,0,167,410,790,790,52,36,32,4,0,4,35,465,327,450,165,128,165,430,270,270,68,0,0,0,0,0,NA
198,537,C1G0003,Running Memory,50,0,1.24,ARES_JSC1,1,1.27,50,2020-09-29,18:38,158,80,78,2,0,0,88,423,335,421,77,63,78,400,335,335,138,40,40,0,0,0,49,428,NA,428,89,NA,89,400,NA,NA,139,40,38,2,0,0,39,418,335,414,62,63,64,400,335,335,137,0,0,0,0,0,NA
199,540,C1G0003,Running Memory,51,0,1.24,ARES_JSC1,1,1.27,51,2020-09-30,07:34,157,78,75,3,0,2,87,467,630,473,119,225,127,455,565,565,104,40,38,2,0,0,49,448,760,464,108,NA,126,445,760,760,122,38,37,1,0,2,38,486,370,483,129,0,128,460,370,370,91,0,0,0,0,0,NA
200,549,C1G0003,Running Memory,52,0,1.24,ARES_JSC1,1,1.27,52,2020-09-30,18:55,150,80,77,3,0,0,88,444,443,444,91,83,91,430,410,410,129,40,38,2,0,0,49,437,410,436,91,84,90,420,410,410,130,40,39,1,0,0,39,451,510,453,93,0,92,430,510,510,129,0,0,0,0,0,NA
201,558,C1G0003,Running Memory,53,0,1.24,ARES_JSC1,1,1.27,53,2020-10-01,07:45,166,66,62,4,0,14,76,540,782,554,160,108,167,520,770,770,47,35,33,2,0,5,44,502,795,519,174,176,185,455,795,795,59,31,29,2,0,9,32,583,770,595,132,56,137,550,770,770,38,0,0,0,0,0,NA
202,573,C1G0003,Running Memory,54,0,1.24,ARES_JSC1,1,1.27,54,2020-10-01,12:56,141,80,80,0,0,0,88,353,NA,353,66,NA,66,340,NA,NA,169,40,40,0,0,0,49,343,NA,343,64,NA,64,325,NA,NA,174,40,40,0,0,0,39,362,NA,362,68,NA,68,350,NA,NA,165,0,0,0,0,0,NA
203,576,C1G0003,Running Memory,55,0,1.24,ARES_JSC1,1,1.27,55,2020-10-01,20:03,148,80,79,1,0,0,88,405,280,404,102,0,102,390,280,280,146,40,39,1,0,0,49,420,280,416,104,0,105,400,280,280,140,40,40,0,0,0,39,391,NA,391,100,NA,100,365,NA,NA,153,0,0,0,0,0,NA
204,588,C1G0003,Running Memory,56,0,1.24,ARES_JSC1,1,1.27,56,2020-10-03,08:34,149,80,79,1,0,0,86,384,270,382,93,0,94,355,270,270,154,40,40,0,0,0,47,399,NA,399,103,NA,103,365,NA,NA,150,40,39,1,0,0,39,368,270,366,81,0,81,350,270,270,159,0,0,0,0,0,NA
205,594,C1G0003,Running Memory,57,0,1.24,ARES_JSC1,1,1.27,57,2020-10-03,13:44,144,80,80,0,0,0,88,386,NA,386,76,NA,76,370,NA,NA,155,40,40,0,0,0,49,390,NA,390,68,NA,68,380,NA,NA,153,40,40,0,0,0,39,382,NA,382,84,NA,84,360,NA,NA,156,0,0,0,0,0,NA
206,603,C1G0003,Running Memory,58,0,1.24,ARES_JSC1,1,1.27,58,2020-10-03,18:36,147,80,77,3,0,0,88,393,373,393,100,40,98,365,350,350,146,40,39,1,0,0,49,373,420,374,84,0,84,350,420,420,156,40,38,2,0,0,39,414,350,411,111,NA,109,380,350,350,138,0,0,0,0,0,NA
207,612,C1G0003,Running Memory,59,0,1.24,ARES_JSC1,1,1.27,59,2020-10-04,07:13,146,80,78,2,0,0,88,405,430,405,94,183,95,375,430,430,144,40,39,1,0,0,49,415,560,419,100,0,101,380,560,560,139,40,39,1,0,0,39,394,300,392,87,0,87,370,300,300,149,0,0,0,0,0,NA
208,627,C1G0003,Running Memory,60,0,1.24,ARES_JSC1,1,1.27,60,2020-10-04,13:57,158,56,56,0,0,24,65,418,NA,418,107,NA,107,395,NA,NA,35,40,40,0,0,0,49,396,NA,396,80,NA,80,385,NA,NA,151,16,16,0,0,24,16,474,NA,474,142,NA,142,470,NA,NA,12,0,0,0,0,0,NA
209,636,C1G0003,Running Memory,61,0,1.24,ARES_JSC1,1,1.27,61,2020-10-04,19:31,164,72,71,1,0,8,81,460,470,460,134,0,133,420,470,470,74,40,39,1,0,0,49,474,470,474,141,0,139,420,470,470,123,32,32,0,0,8,32,443,NA,443,125,NA,125,390,NA,NA,50,0,0,0,0,0,NA
210,642,C1G0003,Running Memory,62,0,1.24,ARES_JSC1,1,1.27,62,2020-10-05,07:04,143,14,14,0,0,30,22,594,NA,594,214,NA,214,525,NA,NA,8,14,14,0,0,26,22,594,NA,594,214,NA,214,525,NA,NA,9,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA
211,654,C1G0003,Running Memory,63,0,1.24,ARES_JSC1,1,1.27,63,2020-10-05,12:51,156,68,65,3,0,12,77,454,533,457,115,245,121,415,395,395,58,39,38,1,0,1,48,452,810,462,109,0,122,415,810,810,108,29,27,2,0,11,29,456,395,452,124,77,122,420,395,395,35,0,0,0,0,0,NA
212,663,C1G0003,Running Memory,64,0,1.24,ARES_JSC1,1,1.27,64,2020-10-05,18:44,150,74,72,2,0,6,83,405,455,407,89,91,88,395,455,455,89,37,36,1,0,3,46,385,390,385,90,0,89,365,390,390,92,37,36,1,0,3,37,426,520,428,83,0,84,415,520,520,86,0,0,0,0,0,NA
213,669,C1G0003,Running Memory,65,0,1.24,ARES_JSC1,1,1.27,65,2020-10-06,13:25,146,80,80,0,0,0,88,380,NA,380,87,NA,87,365,NA,NA,157,40,40,0,0,0,49,368,NA,368,100,NA,100,355,NA,NA,163,40,40,0,0,0,39,393,NA,393,72,NA,72,375,NA,NA,152,0,0,0,0,0,NA
214,684,C1G0003,Running Memory,66,0,1.24,ARES_JSC1,1,1.27,66,2020-10-06,19:00,156,80,80,0,0,0,88,392,NA,392,79,NA,79,370,NA,NA,152,40,40,0,0,0,49,380,NA,380,82,NA,82,355,NA,NA,157,40,40,0,0,0,39,404,NA,404,76,NA,76,390,NA,NA,148,0,0,0,0,0,NA
215,690,C1G0003,Running Memory,67,0,1.24,ARES_JSC1,1,1.27,67,2020-10-07,09:26,148,80,79,1,0,0,88,437,340,436,91,0,91,430,340,340,135,40,40,0,0,0,49,402,NA,402,74,NA,74,380,NA,NA,148,40,39,1,0,0,39,473,340,470,93,0,94,455,340,340,124,0,0,0,0,0,NA
216,718,C1G0003,Running Memory,68,0,1.24,ARES_JSC1,1,1.27,68,2020-10-08,19:17,159,64,63,1,0,16,74,416,620,419,85,0,88,400,620,620,50,29,29,0,0,11,39,390,NA,390,88,NA,88,345,NA,NA,39,35,34,1,0,5,35,438,620,444,77,0,82,400,620,620,66,0,0,0,0,0,NA
217,730,C1G0003,Running Memory,69,0,1.24,ARES_JSC1,1,1.27,69,2020-10-09,07:37,150,31,30,1,0,30,40,463,380,460,99,0,98,440,380,380,17,31,30,1,0,9,40,463,380,460,99,0,98,440,380,380,43,0,0,0,0,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA
218,733,C1G0003,Running Memory,70,0,1.24,ARES_JSC1,1,1.27,70,2020-10-09,13:31,141,18,18,0,0,30,27,466,NA,466,100,NA,100,430,NA,NA,10,18,18,0,0,22,27,466,NA,466,100,NA,100,430,NA,NA,14,0,0,0,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA
219,742,C1G0003,Running Memory,71,0,1.24,ARES_JSC1,1,1.27,71,2020-10-09,19:09,139,12,12,0,0,30,22,409,NA,409,72,NA,72,410,NA,NA,7,12,12,0,0,28,22,409,NA,409,72,NA,72,410,NA,NA,8,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA
220,757,C1G0003,Running Memory,72,0,1.24,ARES_JSC1,1,1.27,72,2020-10-10,08:15,139,14,13,1,0,29,23,364,310,360,80,0,78,340,310,310,8,14,13,1,0,26,23,364,310,360,80,0,78,340,310,310,9,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA
221,774,C1G0003,Running Memory,73,0,1.24,ARES_JSC1,1,1.27,73,2020-10-10,19:24,164,43,31,12,1,36,59,407,270,369,176,77,166,330,245,245,15,31,25,6,0,9,45,416,281,390,187,99,181,345,250,250,38,12,6,6,1,27,14,366,260,313,125,55,107,320,240,240,4,0,0,0,0,0,NA
222,780,C1G0003,Running Memory,74,0,1.24,ARES_JSC1,1,1.27,74,2020-10-11,08:05,170,37,36,1,0,43,46,498,820,507,126,0,135,485,820,820,14,30,29,1,0,10,39,512,820,523,131,0,140,490,820,820,38,7,7,0,0,33,7,440,NA,440,88,NA,88,390,NA,NA,4,0,0,0,0,0,NA
